"","Dataset","X1.","X2.","X3.","X4.","X5.","X6.","X7.","X8.","X9.","X10.","X11.","X12.","X13.","X14.","X15.","X16.","X17.","X18.","X19.","X20.","X21.","X22.","X23.","X24.","X25.","X26.","X27.","X28.","X29.","X30.","X31.","X32.","X33.","X34.","X35.","X36.","X37.","X38.","X39.","X40.","X41.","X42.","X43.","X44.","X45.","X46.","X47.","X48.","X49.","X50.","X51.","X52.","X53.","X54.","X55.","X56.","X57.","X58.","X59.","X60.","X61.","X62.","X63.","X64.","X65.","X66.","X67.","X68.","X69.","X70.","X71.","X72.","X73.","X74.","X75.","X76.","X77.","X78.","X79.","X80.","X81.","X82.","X83.","X84.","X85.","X86.","X87.","X88.","X89.","X90.","X91.","X92.","X93.","X94.","X95.","X96.","X97.","X98.","X99."
"231",231,-4.64174912875684,-4.4404454710543,-4.37147711104308,-4.26820644102535,-4.17586200519106,-4.08218804791628,-3.98975676369424,-3.87775020108721,-3.79572933799554,-3.65066226963796,-3.49522769999968,-3.39289231662007,-3.28408216554469,-3.19468730428302,-3.08112144190042,-3.02822376841433,-2.98742220139331,-2.93632689973825,-2.88495643598724,-2.8173997309922,-2.7801023468078,-2.72626941773512,-2.7059300823836,-2.6511902329049,-2.61743104237763,-2.58698137287463,-2.54398940234373,-2.51173970069921,-2.46106109670207,-2.42684274027778,-2.39442639770197,-2.35864334852922,-2.32179478586876,-2.28522113600119,-2.25052751297492,-2.21432505538548,-2.18926581089965,-2.15706259623244,-2.10608283907442,-2.06719703997864,-2.03025360428585,-1.98727915457807,-1.95126403689834,-1.91233279204981,-1.87735756346084,-1.83968355675747,-1.81716555224416,-1.78996815933232,-1.76788474165396,-1.72736955866532,-1.69423238990726,-1.66833778429916,-1.64227018476788,-1.61380982414358,-1.57993540010581,-1.54603476079322,-1.52386501544954,-1.48506561927519,-1.44756649609273,-1.42090887474749,-1.39739204425982,-1.37147198248202,-1.35034665871843,-1.32675668997813,-1.30001497257328,-1.27518521858994,-1.23921084176193,-1.21273590901456,-1.1859809029321,-1.160496712597,-1.1393593655653,-1.11156910821437,-1.08056909591658,-1.05622549261147,-1.03263004522855,-1.01708388840677,-0.998255843926444,-0.967387488159441,-0.944467922273855,-0.922483982753679,-0.901053783533221,-0.877208218144683,-0.832547646009789,-0.813421793490301,-0.781417066579711,-0.748195276468182,-0.717564786467552,-0.683801346511323,-0.660862909544939,-0.63034090643071,-0.595999477057824,-0.551354117901574,-0.519592113772342,-0.488727150608359,-0.406979260886684,-0.351427218885238,-0.277334658057056,-0.147532747684583,-0.0459504369268639
"232",232,-5.68467733312041,-5.51002675869867,-5.44199106802402,-5.38032852841022,-5.32690436946911,-5.24539041496869,-5.20794176635924,-5.15639795665865,-5.12692040680602,-5.07244159995348,-5.04227846277996,-5.00350886021874,-4.96266143812904,-4.92422693537124,-4.89050967740764,-4.85934116476364,-4.83769076252391,-4.80506663471233,-4.76809483696784,-4.73384656272185,-4.70057177609837,-4.66497476424423,-4.61325333735694,-4.55493169996027,-4.51050610358227,-4.45214569894763,-4.38383402116507,-4.32189857364782,-4.22950679703585,-4.13162994256815,-3.96438396012228,-3.1195392379961,-2.6628015802568,-2.35943363310029,-2.1365767676698,-2.01018403246177,-1.88130389187998,-1.7846198202223,-1.6692407056957,-1.59051073678501,-1.45842162627996,-1.39610576807025,-1.32548424450966,-1.24830352881717,-1.20270134395241,-1.15007584012312,-1.1000450587887,-1.05705165931728,-1.02122956401683,-0.993653888798891,-0.960146087220348,-0.924749189493633,-0.87730693018598,-0.848929380930765,-0.822615185804004,-0.799614451449183,-0.776546080690427,-0.746305792892836,-0.714412603963793,-0.679782832357304,-0.64697431139957,-0.614930301181461,-0.58006205283163,-0.551589666903473,-0.533485157289947,-0.507749073572984,-0.488167681340925,-0.463575011057691,-0.436016050187747,-0.421002455508757,-0.399919819484961,-0.381129101360056,-0.357249512594578,-0.335264055168046,-0.31483896017229,-0.299648110089624,-0.283917433561373,-0.261475141174558,-0.23738621100709,-0.210171165906286,-0.183421051643533,-0.159442610553481,-0.132046665246513,-0.116100075405523,-0.0903111144472889,-0.0540973142153641,-0.0405869207255557,-0.0080852424142314,0.0226308569415633,0.0483719217250044,0.0798909953500628,0.113739218629825,0.165945301568268,0.210265711978862,0.266379867571858,0.316114703334013,0.3624659439247,0.428397755879881,0.542807786968066
"233",233,-4.71307165800161,-4.52164667879982,-4.37986828342248,-4.28103722508217,-4.22598759723848,-4.16685313748031,-4.12444212937396,-4.07143182918418,-4.00548342015788,-3.96440593777162,-3.91963171161258,-3.8599228442945,-3.79565076178136,-3.74038625890156,-3.68965607293562,-3.62955577468689,-3.56906496964411,-3.48513743534265,-3.40707798890937,-3.29110278437226,-3.09449254823174,-2.97279422247931,-2.88609787520586,-2.81002707383784,-2.7641371462951,-2.70744020298831,-2.67094435172312,-2.62739084436806,-2.57381195554487,-2.53580628002522,-2.5044169775191,-2.47301054440576,-2.43967742015752,-2.40218447788214,-2.36914090912906,-2.3485222754143,-2.3169142030543,-2.29131328212678,-2.26597325723644,-2.24134277095701,-2.21531451164192,-2.1948344614113,-2.16359708323391,-2.14207107754402,-2.11011198238116,-2.09363943542074,-2.0651210762838,-2.03875568944405,-2.01908697586016,-1.99859056527906,-1.96055365368111,-1.93078545730916,-1.9036407198417,-1.86658735761835,-1.83862398098701,-1.81448674454955,-1.78771701835058,-1.75838553566279,-1.72771557651286,-1.70205570608724,-1.67896434066627,-1.63063792178293,-1.59474182065176,-1.55935471161622,-1.52960452110559,-1.47926800133022,-1.4348154893321,-1.40318824845126,-1.3657619683302,-1.31317364275158,-1.27453134396778,-1.24384489864842,-1.21003944290399,-1.15560920042892,-1.09748597609009,-1.05679018102473,-1.00309256373899,-0.966555133255867,-0.903996849692743,-0.824855219035546,-0.766947453463672,-0.728096858769464,-0.696112319410957,-0.64206196263749,-0.578922604996304,-0.524768584221448,-0.478010658862459,-0.435920342920915,-0.396742148450336,-0.349758044836832,-0.297954424180013,-0.231664756436766,-0.176265135367696,-0.114962846758248,-0.0381380683794005,0.042856320499819,0.128007351911313,0.275399882011594,0.457225084903098
"234",234,-3.34878560926358,-3.23545694260158,-3.15714830695119,-3.07917441075013,-3.04403065157622,-3.01589745872516,-2.98158923169788,-2.93959779121203,-2.89241643274757,-2.8620726298981,-2.84611838918613,-2.81027640569409,-2.77599479189691,-2.75730061661822,-2.73754793157814,-2.71487906679431,-2.69381847743346,-2.67283711478738,-2.64715212058292,-2.61770857416397,-2.59719033258332,-2.58350816539862,-2.56788056488374,-2.54519391165437,-2.52394013087304,-2.51439945481417,-2.48607231367744,-2.45955815262511,-2.43792261913217,-2.4230509549871,-2.4060140752613,-2.38453652540105,-2.36819768448602,-2.35076089307597,-2.33539407610117,-2.31158713656062,-2.29045936219926,-2.26816086475804,-2.24946200275596,-2.22553342923721,-2.19453665988789,-2.1711437911662,-2.14788422775936,-2.12305484396373,-2.09104385863298,-2.05630900096776,-2.04161597820223,-2.01470971458406,-1.99194575523068,-1.95689592516189,-1.93935799173061,-1.90461498856901,-1.87313572403518,-1.84424002948699,-1.81768204367949,-1.78910369576202,-1.75170430307277,-1.71356450022495,-1.68527528579145,-1.64338207626584,-1.60966693348366,-1.56340196381798,-1.50962350585661,-1.46800336924769,-1.39205549274596,-1.32988321544745,-1.27446900445441,-1.21373503471117,-1.16428237218147,-1.11228348797853,-1.02030163935356,-0.987507871346699,-0.948818662270405,-0.894598041465955,-0.833048627895604,-0.767238642711077,-0.728237097477271,-0.662712662155718,-0.620339658008493,-0.571234680421796,-0.533435418839556,-0.482352995242064,-0.43871319778879,-0.384384760300626,-0.345774743214613,-0.294392181758363,-0.247513426757663,-0.200007433295849,-0.121695320443222,-0.0839708737601309,-0.0366666229513314,0.0164723021477172,0.0621488432457289,0.121698652839483,0.185799301002872,0.265780143303341,0.394961357638728,0.527068387689574,0.678506632216844
"235",235,-6.54076175258686,-6.36047077463663,-6.23110529557806,-6.1350883604021,-6.0946891406965,-6.02598917836801,-5.98422254169844,-5.94444513628365,-5.91873366890365,-5.88849581109155,-5.84073047249152,-5.80817412195987,-5.78128832815755,-5.75161108920099,-5.70662733557985,-5.66822674618255,-5.63498380386513,-5.59789882285722,-5.56346917565971,-5.53942143750165,-5.49487105421829,-5.45699978937761,-5.42441222359679,-5.39447748164288,-5.35970375416459,-5.32947859417666,-5.28821894600025,-5.26565456558747,-5.23830622287175,-5.20375626315837,-5.17634021886161,-5.15509335590749,-5.12363382845238,-5.10515333003539,-5.07417968281483,-5.04688309702754,-5.02904197385466,-5.00034063573952,-4.97200472229307,-4.95254797557117,-4.93260749963909,-4.91005862743532,-4.88102731456701,-4.86166163674355,-4.83330668026007,-4.81192651355263,-4.78808673118033,-4.76686989531608,-4.75015742793784,-4.73389478930335,-4.71745506387071,-4.69435841834895,-4.68092620248449,-4.66607265461453,-4.6407205524886,-4.61876697335422,-4.6009954735898,-4.57691139999131,-4.55512168644724,-4.53147737632775,-4.51757098482419,-4.48804399996617,-4.46336085649351,-4.4352993728561,-4.39229396818794,-4.36840379239163,-4.33515858015724,-4.30863494286701,-4.26478927908533,-4.22105942047321,-4.14312502025926,-4.06679411560379,-4.00936938087582,-3.90199975078643,-3.80089706636083,-3.55253463183501,-3.4417272674435,-3.34135652796145,-3.24752490334148,-3.15925091054916,-3.0850287751936,-3.03318074058911,-2.95365369410592,-2.85711240115136,-2.78485900601502,-2.73658785117986,-2.67972929207613,-2.6278625539379,-2.58692783783907,-2.51065598678989,-2.43775672111784,-2.37729947052624,-2.29288288574116,-2.22701734303983,-2.14898704521513,-2.08192025303773,-2.01394210978278,-1.88401177787866,-1.71284400162786
"236",236,-6.76310301247485,-6.60133005033857,-6.50545285354615,-6.42849408074087,-6.3610636262098,-6.31096248912296,-6.25442932233898,-6.22367818065624,-6.17443216001968,-6.13804862881307,-6.10577398580285,-6.06204035540148,-6.01870216352368,-5.96158767731873,-5.92587125816702,-5.88542142757325,-5.84083487462541,-5.80703780718075,-5.76000998941456,-5.71696158786044,-5.66711392978122,-5.6184144909844,-5.57779702811015,-5.54667157370885,-5.51624856406771,-5.47433489846898,-5.44678977937501,-5.41794277968488,-5.39050639981034,-5.36170892718626,-5.33605585464396,-5.29836346275327,-5.27375521556114,-5.25020468954701,-5.22580328584831,-5.20464373470047,-5.18162579924871,-5.15901037619871,-5.13117538576332,-5.10771416018152,-5.08348743087843,-5.05817280774,-5.02616447423169,-4.98857069574889,-4.96711873095625,-4.93793684180693,-4.91549188859128,-4.8839644217071,-4.84905664993383,-4.82074785174581,-4.78547314398351,-4.75065487045218,-4.71851851369724,-4.69207885882199,-4.63592561102084,-4.60839691710464,-4.55261641348545,-4.48655576922865,-4.43858538483,-4.34834508498424,-4.29028420528472,-4.22393842731739,-4.1852138821318,-4.13472681773123,-4.06666535291371,-4.02036186915433,-3.96662930441679,-3.92994848576461,-3.87047469067479,-3.83720104817519,-3.79932966481575,-3.76209412884887,-3.72729637548889,-3.67657747388936,-3.62781216973731,-3.58582516709003,-3.55150968897603,-3.51201690108413,-3.46753381884016,-3.40827553308438,-3.35834705994707,-3.32259499721545,-3.28828145380718,-3.24768195190759,-3.2044052920481,-3.16086298103464,-3.08698562334902,-3.06334700076695,-3.02029178884168,-2.97350686475049,-2.914852138989,-2.86687956342716,-2.77506881334354,-2.70137151931743,-2.62685239060717,-2.50371887552911,-2.4058425245986,-2.20907936480127,-1.97029191289427
"237",237,-6.65646573764532,-6.43997642556204,-6.29258317825907,-6.20163319566768,-6.1433503172615,-6.0886240953377,-6.05431500810524,-5.99786257619507,-5.96072041028505,-5.85845148342683,-5.82247456102489,-5.79859421504668,-5.74603738202593,-5.69636534502469,-5.63590424837309,-5.56862421164216,-5.4863874446886,-5.41255941194342,-5.35192888818401,-5.23097856030912,-5.14003805763355,-5.09078630709862,-5.03965437819418,-4.99616410519266,-4.95209701515024,-4.91325885782582,-4.87603253661047,-4.84365288497442,-4.80982882736186,-4.79423011915493,-4.76330039108511,-4.73476473236318,-4.70318498487886,-4.68236125715953,-4.65669046292528,-4.62186795002274,-4.59987232698324,-4.568890480444,-4.54430638203488,-4.51614178963428,-4.48713703690928,-4.4645551507335,-4.44633194965542,-4.4251148024768,-4.39530525680076,-4.37426719409031,-4.34163374250669,-4.32085923410696,-4.29342533736704,-4.27072059921118,-4.2354655706029,-4.20862282776119,-4.1877834493501,-4.16749872847892,-4.15114970175658,-4.1295195130402,-4.10722247012453,-4.08010158424347,-4.06171120484507,-4.02283741783765,-3.9892531063101,-3.95276838264279,-3.92110770401019,-3.89687435489276,-3.85520632407929,-3.80682695527517,-3.78773947330979,-3.75417188184033,-3.73907335723702,-3.69579832164705,-3.64906813822528,-3.6186854157202,-3.56706773661051,-3.52639989841715,-3.47742763836512,-3.42557306021667,-3.36217277945579,-3.30637479936779,-3.23314527573794,-3.16985446900799,-3.10520353139702,-3.02757995790198,-2.96680916957179,-2.89305104308029,-2.79998701049757,-2.72466872663801,-2.66003120544215,-2.59242604433718,-2.53254827846951,-2.45091025032569,-2.40084907699544,-2.33089521559137,-2.27910362893279,-2.19423029716496,-2.0972973185303,-2.01702503073567,-1.95145418564792,-1.84770737655477,-1.62849679035867
"238",238,-7.10765688914517,-6.54757245740688,-6.21069136277367,-6.04129054507716,-5.89676869278616,-5.79286908852678,-5.69386277937601,-5.60835216367642,-5.51946109419054,-5.46273642999957,-5.38975015652269,-5.33680739405191,-5.27942261961361,-5.23779716244533,-5.18020797367933,-5.12540887085654,-5.08471893506797,-5.04730210666271,-5.00367633104214,-4.9631626083733,-4.91370018798396,-4.86969909528459,-4.82944668258562,-4.80122381822581,-4.76616379390054,-4.7173282799993,-4.6969582197477,-4.66315765697513,-4.63465776059391,-4.60459053652245,-4.57451980076374,-4.55305959653861,-4.53132091907084,-4.50594642109463,-4.46769172754181,-4.43546022662456,-4.40625280348514,-4.38423194989301,-4.36421917623948,-4.34116978665752,-4.31890902458821,-4.28206263964596,-4.25406153466895,-4.2219405468309,-4.18936692396567,-4.15856552147338,-4.13231085863184,-4.10038806390229,-4.07224837804252,-4.04179046674255,-4.01777000448882,-3.98573037315509,-3.95171287813565,-3.90980164594574,-3.86851480201347,-3.83318263980686,-3.785631320472,-3.74796229324086,-3.71836475019356,-3.67164198778057,-3.63356357361498,-3.58599534743392,-3.54646659378266,-3.51021461611649,-3.48124712314283,-3.44688795248907,-3.39857154810688,-3.33043056137826,-3.28442198261595,-3.23606254641778,-3.20047338804168,-3.15240934676631,-3.12099872439503,-3.07008953702581,-3.01966629354619,-2.97937059336086,-2.90079070352406,-2.82144848907303,-2.77451052016243,-2.70253451074004,-2.6379078450394,-2.60157742302472,-2.5598039349796,-2.50000933522205,-2.45047969463918,-2.40765581283873,-2.36465957273281,-2.30419328147907,-2.24625669857936,-2.19496155365466,-2.12827251017225,-2.07122771874153,-1.9958571451196,-1.93762598988934,-1.88904882716888,-1.81874651803388,-1.68818385317093,-1.59601982422679,-1.41217402183862
"239",239,-4.21078898283155,-4.07622638204933,-3.97712546868041,-3.8935590739037,-3.84073387601812,-3.8033158547064,-3.7677507589573,-3.7447907836263,-3.71294354500887,-3.68795958472846,-3.6620689827912,-3.647503715337,-3.62332003257206,-3.60642528318205,-3.58459426469929,-3.56721302324788,-3.55222753776888,-3.53428388005508,-3.51637183725646,-3.50174872338716,-3.47881487781137,-3.46697825797921,-3.45083454822868,-3.43120840080808,-3.41697002736619,-3.39871800981015,-3.38480428009225,-3.37415018586442,-3.35910702307675,-3.34724557580229,-3.33380187768004,-3.3223366764215,-3.30518184731621,-3.29593035469879,-3.28245266947909,-3.2661093306384,-3.25186582763645,-3.24241150506476,-3.22962277845809,-3.21797416606961,-3.20108523602603,-3.189554102722,-3.17356696493387,-3.1595337310462,-3.14982679196951,-3.13681170179389,-3.12143181690142,-3.11167906803827,-3.09611808983135,-3.08572682749617,-3.06774543954446,-3.04589658787206,-3.03443296863344,-3.01903242669698,-3.00764205888047,-2.99365868591105,-2.97850418468156,-2.96222990522405,-2.94858897829874,-2.93457944802555,-2.91518729489834,-2.89996794742582,-2.88147342726743,-2.85673526215105,-2.84222530484649,-2.8242363283966,-2.80420275366091,-2.79238015517811,-2.77552182763426,-2.75561176646202,-2.73305673043431,-2.71471421592503,-2.69118884721496,-2.66854028897101,-2.62120598174268,-2.58574138634461,-2.55104584901633,-2.50426161973245,-2.42154318719248,-2.31255553483329,-2.19054610376743,-2.03011188203524,-1.87702197506883,-1.73650126728593,-1.56649946877639,-1.38409599979208,-1.2082404015293,-1.0848433028379,-0.934501532495233,-0.815420036927069,-0.672095675355395,-0.536140054891305,-0.45724578783231,-0.368231761421395,-0.258152898710502,-0.0822724445751044,0.0497079587994334,0.213414907695845,0.492591291366363
"240",240,-4.29405246353087,-4.16329696434763,-4.06884924909095,-3.99574872776878,-3.94441279309639,-3.90232043321694,-3.86080301037625,-3.83027706750303,-3.79411792194194,-3.77017380367907,-3.74769077601621,-3.71927576340022,-3.70340297350853,-3.67547216929135,-3.65294085521792,-3.63453767547673,-3.61373146330314,-3.57707757158955,-3.5549111223603,-3.53029490945447,-3.51119550755787,-3.48045394851421,-3.45564851775641,-3.43260709207037,-3.40654324677524,-3.38260632342215,-3.34417120957188,-3.30558996430378,-3.27704276691177,-3.25383282503639,-3.22995114435257,-3.21315949302822,-3.19418733455584,-3.17637348442868,-3.15974825959729,-3.1340943198397,-3.10088992478928,-3.07560360158452,-3.05584092080499,-3.03311886004683,-3.01088807214767,-2.99343229028611,-2.96736508325691,-2.94278485638797,-2.91731268135906,-2.90318610222633,-2.88400949776375,-2.86469657784053,-2.84549908335237,-2.83038599259812,-2.81143694149111,-2.78756541442276,-2.76240806350992,-2.74612245167799,-2.72577549032564,-2.70384628723423,-2.68386869515543,-2.66702810141477,-2.64239804110418,-2.62949279041184,-2.61060251053948,-2.59668379418005,-2.57175673213634,-2.5508907756454,-2.53753255893938,-2.51941989467789,-2.50681371459256,-2.47537116069507,-2.45008161818367,-2.41520871515682,-2.39381587744155,-2.36575634790776,-2.33879566641051,-2.3144507740703,-2.28818906830308,-2.25350064509078,-2.22047122634923,-2.16438453645561,-2.11273529168695,-2.0284780102118,-1.92780516438297,-1.86279212649203,-1.71218945722975,-1.58476873715823,-1.50124470142294,-1.40143354219191,-1.28722663160308,-1.19051002669812,-1.09038557150469,-0.941255870871473,-0.800640454624767,-0.672438268378125,-0.533298707366248,-0.43116939972627,-0.371288017003235,-0.182718848620056,-0.0212972807085812,0.142644787994456,0.35656484760999
"241",241,-4.33023321203872,-4.17181177189567,-4.0814462602947,-4.01505976563724,-3.9723509902623,-3.94646293122271,-3.91105960559957,-3.8888353065152,-3.84351411210736,-3.81597887213663,-3.79549253106585,-3.76784601913266,-3.73682380912013,-3.72113858895463,-3.68690109433327,-3.66873807766893,-3.64472442513725,-3.63136027631193,-3.6160631865285,-3.59897933536795,-3.58324772704462,-3.56504576895441,-3.55191276519234,-3.53908165423748,-3.52579569038152,-3.50935030350352,-3.48772056565143,-3.47450469847553,-3.46182726482599,-3.4467501973438,-3.42852482498222,-3.41712595549095,-3.40559284513359,-3.39431753176099,-3.38430350909429,-3.37199325645195,-3.36126030307706,-3.34826589852525,-3.33742200491634,-3.32844717079328,-3.31472791201315,-3.29916104311482,-3.2910150865377,-3.27906536535915,-3.26343673778859,-3.25709167708399,-3.239677402424,-3.22479256104252,-3.21346174592416,-3.19903703450765,-3.18727911834947,-3.17784693986264,-3.16894732843015,-3.15535626016713,-3.14402246976,-3.13313378382137,-3.11800846299615,-3.10716506794214,-3.09546541579807,-3.08163256135336,-3.06871286713002,-3.05677444160023,-3.04456764710167,-3.02480942196141,-3.01079055139278,-2.99558665864716,-2.98135979094496,-2.96582767331044,-2.95197150823139,-2.9353323444256,-2.91493047051354,-2.89712971168698,-2.88161404371856,-2.85718412032795,-2.83118971505708,-2.80444053814137,-2.78310964122504,-2.7623593045086,-2.72838778282225,-2.7029294837538,-2.6601868837907,-2.63223580328729,-2.59508649641271,-2.53590216052249,-2.45525230801617,-2.36584982987858,-2.21705577678161,-2.01292866780652,-1.69747436502063,-1.35995093364963,-1.21766816224584,-1.02547089626815,-0.884101006797094,-0.693698321900771,-0.523472525543137,-0.348197092727258,-0.220805279723385,-0.055430843169554,0.252096919268984
"242",242,-4.82529285906134,-4.58496367272391,-4.45961630821011,-4.3783933113082,-4.31400788492667,-4.279167515056,-4.21822045188861,-4.18151898878174,-4.1431811341754,-4.08446756837547,-4.03192154175856,-3.99405319337832,-3.93174545174851,-3.89250416989354,-3.84631548141471,-3.80692191388607,-3.75626406068394,-3.71541175346543,-3.67235294248827,-3.62137526181159,-3.5759503303566,-3.5161422056421,-3.47199734466253,-3.4335881222028,-3.38312274732783,-3.34766693860332,-3.31110924848038,-3.27755361970836,-3.23285576004818,-3.19407372238008,-3.17209732916333,-3.13769163332903,-3.10885533968255,-3.07925060627902,-3.03861377629175,-3.00449510322852,-2.96228335275966,-2.92881940998055,-2.9018695050549,-2.87445144682879,-2.83528484482895,-2.79907393511526,-2.76632407812558,-2.72336469784077,-2.69880235686984,-2.68027493475332,-2.64401040236051,-2.61263176032728,-2.58360961537348,-2.55994626475449,-2.52628250976615,-2.50038956997333,-2.47407001946755,-2.44441683065255,-2.41913423164494,-2.39721966197792,-2.36720424739102,-2.33504120739385,-2.31655265767698,-2.29127714528575,-2.26499098122898,-2.21903940931639,-2.17120521638397,-2.1407390185463,-2.10487649886246,-2.07690339453108,-2.0259151700169,-1.99882175949025,-1.93634867914289,-1.90644747488134,-1.85963881117215,-1.79700900436807,-1.73933372035128,-1.69423039443204,-1.61611384821026,-1.54007587032202,-1.47435733316821,-1.40527159214409,-1.29589733074832,-1.18199818612903,-1.10287810018934,-1.06226667754032,-1.00005740449273,-0.928237414397009,-0.871809976390676,-0.825501015339657,-0.779740061245752,-0.69808680173283,-0.631558951723925,-0.569888442431476,-0.515524383150275,-0.450144375197829,-0.376199462904347,-0.302528056227492,-0.243639269876398,-0.163037343724722,-0.0685745977780144,0.0415308470194028,0.15313995361132
"243",243,-4.79250281152503,-4.56373810982768,-4.43580046451881,-4.37047913510017,-4.30814777792118,-4.27796663782387,-4.23202148766695,-4.1839003178113,-4.15770923114434,-4.12186965247735,-4.09412178186902,-4.06858864202477,-4.04258235520111,-4.01844879122781,-3.99262974768306,-3.97730955574099,-3.96159452864305,-3.94034298787119,-3.92181958549379,-3.90600718974274,-3.89171617848758,-3.8676673056885,-3.84699519124803,-3.83332045699884,-3.80605183921964,-3.79478741244553,-3.78096338520459,-3.76231437070685,-3.74552860518032,-3.72899417426538,-3.71205657483597,-3.69774717625275,-3.68119095114749,-3.65956924987421,-3.63773943862602,-3.62131873110892,-3.60383962942412,-3.59124605702839,-3.57651557677095,-3.54688106520064,-3.52769218741616,-3.50942066893122,-3.4898513715926,-3.46237791001142,-3.44332894114658,-3.42310667835661,-3.40281613003066,-3.37363591135341,-3.34906531205016,-3.31429687878078,-3.28889648283124,-3.25872988847853,-3.22964553447433,-3.19290891614693,-3.15146326358711,-3.12150448370791,-3.08857585510971,-3.05420100994396,-2.99201876237589,-2.93391554754391,-2.87552838886266,-2.79583560733402,-2.7390430100198,-2.68715989433723,-2.62546694598842,-2.56527503405784,-2.49979629391576,-2.45175481358534,-2.39809653104745,-2.35288459995713,-2.29152084155452,-2.24107863090075,-2.18250463571767,-2.11498139345942,-2.06728803894789,-2.00809734558931,-1.96388141904561,-1.91425436386491,-1.88343979922004,-1.84612970236725,-1.78614151891932,-1.75335708873996,-1.71512758910186,-1.67976549720161,-1.63828828981872,-1.60763840213536,-1.56259360613527,-1.53349397917353,-1.44239066240334,-1.38299721501558,-1.31658330738184,-1.28081505560362,-1.19445030950615,-1.13816898574842,-1.08786620565071,-0.987710192075737,-0.858009465543463,-0.697706060049096,-0.52288179528831
"244",244,-5.10278496704855,-4.87895476882488,-4.76254052830508,-4.63440016973805,-4.56510395412657,-4.51517311304521,-4.45915629319548,-4.42417791566019,-4.36593063072314,-4.32986324853449,-4.29475461142033,-4.2623570659658,-4.220118411886,-4.18845871409973,-4.13537579467435,-4.11254451979302,-4.07756065128808,-4.04494354068798,-4.001834888127,-3.96952385594002,-3.92021089074947,-3.89478917403256,-3.86645978332198,-3.84473915878165,-3.81156324959446,-3.78376839438973,-3.75602074418067,-3.73508125545042,-3.71230791892637,-3.67988116517681,-3.65186023325263,-3.62496734184929,-3.60548990713725,-3.59218530298613,-3.56453363698299,-3.54189812852161,-3.51668723117598,-3.48853291587011,-3.47128898067538,-3.45070762069744,-3.43269625327192,-3.40501480835793,-3.38860698017345,-3.37123051042352,-3.35264085630044,-3.33311987734273,-3.31459452124805,-3.29598655209803,-3.27735681685475,-3.25813059800856,-3.23591459540233,-3.22449725204127,-3.20119817049525,-3.1721323670872,-3.15683615273702,-3.1389021855578,-3.12128978566437,-3.10254049747821,-3.07407944059634,-3.04697973161691,-3.0244884676667,-3.00068554119518,-2.9739109013399,-2.94076462914455,-2.90834252630514,-2.87562626088806,-2.84290845059099,-2.79686089092376,-2.76067777785591,-2.69514192217895,-2.6374665720224,-2.55284881956731,-2.47439868158499,-2.31310445369319,-2.15247228593638,-1.99867845556127,-1.8551507542036,-1.73425805369039,-1.65906913140842,-1.57704754034752,-1.50043526375497,-1.43500727502422,-1.36460907481248,-1.30683146558511,-1.25097545377693,-1.20391083647846,-1.14493755763974,-1.10887962331848,-1.0749307103883,-1.02251845458221,-0.964203715802353,-0.906361864952328,-0.822192948510381,-0.782515742291761,-0.69723783267127,-0.627503802676366,-0.554778862114418,-0.42041478792768,-0.311334910163144
"245",245,-4.95493870258521,-4.69132044878176,-4.57028900827502,-4.44339723990161,-4.37529848622915,-4.3173741693127,-4.28238420129479,-4.22840611212591,-4.18249982701621,-4.14345472945704,-4.102663736725,-4.07666917444817,-4.05303075505768,-4.02129171465097,-3.98369870619782,-3.95582424270255,-3.9193244285438,-3.90454588356619,-3.88763160641105,-3.86041013912426,-3.84500207022674,-3.81634206198877,-3.79487221671809,-3.77280999578991,-3.75156797451023,-3.73565479915369,-3.71110206624768,-3.6915544646059,-3.67656045714936,-3.66038385191805,-3.64611123154927,-3.62294255514749,-3.60956956518531,-3.59507176522918,-3.57183968864467,-3.55856862883528,-3.54410542306778,-3.53133858062158,-3.51824399785465,-3.50066248999714,-3.48234891541178,-3.46968319124072,-3.45715250307948,-3.43583770033716,-3.42230595705216,-3.40476557812896,-3.38981055857594,-3.37542167449556,-3.35781674681407,-3.33841955243038,-3.32071034697326,-3.30277182953262,-3.28712411636623,-3.27368177184613,-3.25547562616948,-3.23444404455115,-3.21282615141511,-3.19877082765499,-3.18054993482925,-3.16292584792064,-3.14481438099111,-3.12882159462748,-3.10284757683196,-3.0824381961119,-3.06084355266608,-3.03460473239145,-3.01514104487761,-2.98869789310783,-2.96367320399867,-2.93177899325053,-2.90658615156012,-2.8779456616486,-2.824400684918,-2.77752767368692,-2.71879810755448,-2.65561893529454,-2.59070311533353,-2.53064807191385,-2.43534898369625,-2.27925314713176,-2.18154166481948,-2.00250634553783,-1.89362963326364,-1.73796020639375,-1.62366144563992,-1.54523711456659,-1.42985472842496,-1.35668462546461,-1.27331717420876,-1.17944172868332,-1.08589709178032,-1.02072842328652,-0.956386039717103,-0.873001299207837,-0.784017317395998,-0.689736176456962,-0.610783019630267,-0.477859558311641,-0.19483992822856
