"","Dataset","X1.","X2.","X3.","X4.","X5.","X6.","X7.","X8.","X9.","X10.","X11.","X12.","X13.","X14.","X15.","X16.","X17.","X18.","X19.","X20.","X21.","X22.","X23.","X24.","X25.","X26.","X27.","X28.","X29.","X30.","X31.","X32.","X33.","X34.","X35.","X36.","X37.","X38.","X39.","X40.","X41.","X42.","X43.","X44.","X45.","X46.","X47.","X48.","X49.","X50.","X51.","X52.","X53.","X54.","X55.","X56.","X57.","X58.","X59.","X60.","X61.","X62.","X63.","X64.","X65.","X66.","X67.","X68.","X69.","X70.","X71.","X72.","X73.","X74.","X75.","X76.","X77.","X78.","X79.","X80.","X81.","X82.","X83.","X84.","X85.","X86.","X87.","X88.","X89.","X90.","X91.","X92.","X93.","X94.","X95.","X96.","X97.","X98.","X99."
"11",11,-6.95775893153746,-6.68570987010818,-6.5729666049992,-6.4810134383533,-6.42675642752866,-6.39200335297437,-6.33117227590563,-6.29103683559094,-6.25964850188332,-6.22769746600184,-6.19474501431132,-6.16610073311916,-6.14282275214655,-6.11316849369578,-6.08649961531493,-6.05686865212331,-6.0293180224033,-6.00399845694246,-5.98411047144572,-5.9579420553366,-5.94284022377406,-5.9171321915693,-5.90246931896197,-5.87768466079272,-5.85721326590209,-5.83875980758306,-5.81857273278977,-5.79703037315201,-5.78171264790764,-5.76417875123923,-5.75068994954572,-5.73796153988387,-5.71720061289438,-5.69756403046066,-5.68086481481378,-5.66874174672474,-5.65115877841852,-5.63650122051855,-5.6249400759505,-5.59989008121821,-5.58528270367862,-5.56808740888907,-5.54959969587902,-5.535569023154,-5.5160735413677,-5.503843567325,-5.48930131295146,-5.46539699134904,-5.44185776850638,-5.42019169629235,-5.4047012509304,-5.38821044714702,-5.36960183688014,-5.34239745373622,-5.31955230637147,-5.27496910651281,-5.2477395021406,-5.22367685315847,-5.20474956164425,-5.17101733566392,-5.15230569584962,-5.11915468275303,-5.06984909580816,-5.02497513348564,-4.97298568785544,-4.93489255311897,-4.88213033161216,-4.84824245793645,-4.81258796401602,-4.75766966692843,-4.66899756896473,-4.59196085108728,-4.5026220275548,-4.40291275265171,-4.33642042889447,-4.22981211386307,-4.11812841902065,-4.02987070685251,-3.9286004877147,-3.83617294928415,-3.74610514406153,-3.68318959751338,-3.5758431016134,-3.51445064413271,-3.43280231575146,-3.32572580060451,-3.23678183523584,-3.14254917967719,-3.05168125627566,-2.94672037203369,-2.85985555667883,-2.77461823435346,-2.62899536763903,-2.49634480678252,-2.40674480767117,-2.31827440081038,-2.17017947792566,-2.0110341961284,-1.82203604072944
"12",12,-8.64339661583965,-7.8745235471614,-7.23761613938434,-6.96312371821231,-6.73883630297558,-6.62437102874852,-6.53399834375431,-6.41354715527797,-6.29448256107972,-6.15526381909046,-6.08036238873577,-6.00087367154478,-5.94511062605407,-5.86314698130807,-5.78862945528222,-5.68872840704918,-5.62711165750387,-5.58616858310462,-5.5367635040284,-5.46323883311361,-5.41718538392373,-5.36555531542859,-5.326440262126,-5.29044004091893,-5.24705295871347,-5.19512747042826,-5.15603633679606,-5.11888585552905,-5.08876776958105,-5.04407052937949,-5.01317875602532,-4.98340825222155,-4.95634115731985,-4.93407857057279,-4.90249124878226,-4.883193231457,-4.84548364519365,-4.81321730446767,-4.78976647454654,-4.75675768363991,-4.72304024733882,-4.69498312261664,-4.67127375263831,-4.64396941773814,-4.61652251599649,-4.59021521772947,-4.57137520301352,-4.5371213434073,-4.51544425582277,-4.49829994184093,-4.47433292749195,-4.44539471172969,-4.4242899255939,-4.40381835690233,-4.38270425065945,-4.35637505456549,-4.33322568108792,-4.30776485020095,-4.29046239637548,-4.26564757268318,-4.24802985802799,-4.22989360098943,-4.20999679450969,-4.19175226880065,-4.16822925905839,-4.14374527955552,-4.12594855056794,-4.10673156463959,-4.08256912427095,-4.05827042500846,-4.03791962087903,-4.01313735879847,-3.99886401307124,-3.98335568987796,-3.963634915862,-3.93717321392491,-3.90648337797603,-3.88222765350343,-3.85591144682147,-3.83078389193194,-3.80364396705402,-3.7759177577744,-3.75163511471256,-3.72930133329787,-3.69245581907933,-3.66056758924838,-3.62435875097451,-3.59302459319976,-3.55297956515408,-3.52164091916286,-3.49179607025685,-3.45091531466885,-3.40414212288759,-3.35247266706595,-3.28327576082389,-3.235176363473,-3.09817676563683,-3.00805589833272,-2.83395545937778
"13",13,-6.77195641640541,-6.47450982185511,-6.3674528059392,-6.29648210646824,-6.19182428712867,-6.13083488405725,-6.05470614134694,-6.00468357847246,-5.95945878282707,-5.91546386477624,-5.8634119612431,-5.80416981270108,-5.76352691497866,-5.71119978220351,-5.66305032902102,-5.61489319892373,-5.54170780248557,-5.4865896464798,-5.44558348060342,-5.4151676830288,-5.37925694880083,-5.3441871641101,-5.29167403755905,-5.26086987815791,-5.23889329200688,-5.20682416728757,-5.17107172422059,-5.14798376786576,-5.11689846270416,-5.09824224227367,-5.07162079102076,-5.04787309598644,-5.01889821772119,-4.99501171000257,-4.979622460656,-4.94706808448502,-4.92592967058101,-4.91040661957819,-4.88257246286462,-4.86220654518419,-4.84070572099547,-4.82085786987502,-4.80181923223428,-4.78490412199645,-4.7689198296496,-4.75393185079599,-4.73311690008676,-4.71336441414238,-4.69240298410741,-4.67373836808708,-4.65506878209916,-4.63248140790875,-4.61599739498817,-4.60012361781809,-4.57964552995245,-4.55856752386033,-4.53611999271679,-4.50541223134822,-4.48365566591359,-4.45958331788008,-4.44183820543505,-4.42310552051526,-4.40405486799243,-4.375158678503,-4.35142787883378,-4.31764967024664,-4.27645122482036,-4.24791548676246,-4.20231776404755,-4.17849532636834,-4.14711423365935,-4.09538537117622,-4.04469527896322,-3.99107938249784,-3.92452341373806,-3.86345226567724,-3.77558753688581,-3.69393444416237,-3.56643759671194,-3.47802903677959,-3.3319500223113,-3.13292987472693,-2.9231956827258,-2.74655942888113,-2.61687573716392,-2.48089817208565,-2.34506279593725,-2.23150585282572,-2.11989047429637,-2.03056550613805,-1.94819352968857,-1.83108825965698,-1.71235435895539,-1.65682334782958,-1.57315777453422,-1.47084833286015,-1.31233796308633,-1.13949936217904,-0.971086409906642
"14",14,-7.01467849754473,-6.81409640151353,-6.69945532446544,-6.61131755753423,-6.56188755297658,-6.49575077773518,-6.45431490810853,-6.40451348383324,-6.36212019564791,-6.3285672726478,-6.2704609397819,-6.24160290180956,-6.20335717613561,-6.1492457646887,-6.11545730686414,-6.07060616100007,-6.0000372055472,-5.91963032562795,-5.86672049374294,-5.78988022121391,-5.69909850596051,-5.59479275781563,-5.49833508912087,-5.43184038276029,-5.34796835953974,-5.2917900733669,-5.25103845675666,-5.20210446007441,-5.16315297231002,-5.13432582084979,-5.10113252396765,-5.04929645793589,-5.01552823126714,-4.97077437474821,-4.93089195874123,-4.90231477499601,-4.87818613106174,-4.85432108452069,-4.82519698203099,-4.79339428341744,-4.76450761068455,-4.73371903417359,-4.71048869264748,-4.68319594813252,-4.6579404818163,-4.62595771769823,-4.59538851846892,-4.5480784660718,-4.50621207158119,-4.47688424839415,-4.42214302933729,-4.39472920362234,-4.36354600127607,-4.32601149309662,-4.28663758044339,-4.24887380295556,-4.21269691694993,-4.1817811265974,-4.14274717883248,-4.0976238799294,-4.04736574342683,-4.0101973319444,-3.97800369332196,-3.92164811622688,-3.88310100104599,-3.85110721249717,-3.78576133208642,-3.70953374052811,-3.65803971648941,-3.56259691511623,-3.46771264252791,-3.38675598003696,-3.25447111356959,-3.17004535345874,-3.02044144435144,-2.91832116228311,-2.79880840571074,-2.64624608447612,-2.57241849164507,-2.46530756281144,-2.38893788917741,-2.3221522811485,-2.26213877603716,-2.17884674159239,-2.09886851523482,-2.02971381010273,-1.97306311382086,-1.90298988702156,-1.8560564017396,-1.79135315012495,-1.71866413264778,-1.65803669507063,-1.57539475344316,-1.50812702637588,-1.46088233139993,-1.38167880306684,-1.25571258551923,-1.15157616039631,-0.974665301942759
"15",15,-7.71902619786385,-7.54174811457213,-7.41202521430595,-7.33196894692345,-7.27154376771894,-7.21500043487308,-7.15758038570277,-7.11449050946725,-7.08063009276834,-7.0557443623443,-7.02345069877894,-6.97472483227178,-6.92835815922811,-6.88467315387606,-6.86029950278408,-6.82704437104315,-6.78924291475236,-6.73130914615335,-6.65620869769351,-6.61964354053589,-6.56506287847385,-6.49552143600127,-6.41728181296273,-6.31241077081314,-6.22849433096597,-6.09557560402384,-6.04399728655114,-5.98590852610743,-5.92570887518659,-5.86766436719083,-5.81615801452403,-5.75581098158153,-5.71548491749956,-5.67632228780475,-5.63724587588341,-5.59823359465877,-5.56407418561807,-5.52393626832587,-5.49651270347902,-5.47511644169891,-5.45114309312661,-5.42013421273899,-5.3892570987779,-5.36358932631738,-5.33678664744407,-5.30803834148628,-5.27984915244488,-5.25482464313484,-5.2291663854356,-5.20066775807513,-5.16733743252591,-5.13289191138159,-5.11128323508844,-5.08026471089789,-5.04583618620748,-5.01493827391669,-4.98087253816509,-4.95009657928029,-4.91129544471433,-4.8865179547881,-4.84905731986999,-4.81118478225989,-4.75414631500399,-4.72023871596361,-4.67480291919608,-4.6282403488742,-4.57411591033036,-4.53626968180161,-4.50207543359881,-4.44856522035364,-4.38937525792704,-4.33610566585537,-4.26070513002089,-4.1247115353432,-4.08406606571661,-4.04782386175201,-3.9368622808274,-3.82359481057851,-3.71894020694087,-3.62994702167166,-3.51897847995803,-3.40633341776214,-3.31034461671564,-3.24440845941659,-3.17400737884376,-3.10050589265586,-3.03440297762699,-2.94256971226017,-2.88079119100884,-2.80880111244634,-2.75672048617514,-2.64983206556084,-2.5599024941191,-2.45729340382263,-2.36508766798338,-2.24787499402341,-2.14211139445149,-2.01535258357992,-1.80582106433125
"16",16,-6.8975126104223,-6.47476248151348,-6.4009872204142,-6.31795812042865,-6.27333391273079,-6.23136274346734,-6.20163303549394,-6.1650163360422,-6.1358823660856,-6.10141225397955,-6.08302270054741,-6.06240595027935,-6.03788900881529,-6.01527751068405,-5.99396783299347,-5.97545612131757,-5.96001485697701,-5.94290923779843,-5.92739698940543,-5.91448399664953,-5.89130451240567,-5.87803860602267,-5.85724407834925,-5.84469147084429,-5.83397962475264,-5.82606679555476,-5.81282345870979,-5.79929361722031,-5.784502076291,-5.77436251239742,-5.76261152931484,-5.75656357445276,-5.74944267773395,-5.73735087841222,-5.72450685202493,-5.71426511647976,-5.70730216064979,-5.69765732671896,-5.68641668081725,-5.67604854124715,-5.66268270432781,-5.65279848442746,-5.64128908104878,-5.63271482493737,-5.62494277721333,-5.61448405306543,-5.59769599420601,-5.58892255996125,-5.57719452825186,-5.56742931396521,-5.5588242130405,-5.54648213108654,-5.53485630869227,-5.52725448114459,-5.51815007380543,-5.51017221977596,-5.50035764049202,-5.48887664997673,-5.4766347326858,-5.4634424362411,-5.45267643740948,-5.43824205849571,-5.42626660979995,-5.41599787413476,-5.40602886118238,-5.39693124268079,-5.385005746055,-5.37343461475334,-5.36121522019149,-5.34629621945584,-5.33580600065765,-5.32276302810702,-5.31310343901061,-5.30001989353961,-5.28864130150849,-5.27151605636731,-5.25938212205718,-5.24470561810809,-5.22850296363732,-5.20823392964228,-5.18202869002294,-5.16048908363458,-5.14432240007783,-5.11871508021657,-5.09391402693635,-5.06961157406333,-5.04798414845,-5.02266240680907,-4.98748190636823,-4.95861060496473,-4.93104326293465,-4.89990749924272,-4.86558945452164,-4.81040569048202,-4.74740811776419,-4.68748800581871,-4.59766984823066,-4.47315588184884,-4.29085233701699
"17",17,-4.27003731984875,-4.13888529490131,-4.04085689433333,-3.96956651022091,-3.92157497237176,-3.87616478467021,-3.82576905570145,-3.79180866498585,-3.7650166604115,-3.73772322028476,-3.70342335564232,-3.66082900388393,-3.63664477974957,-3.61441027179411,-3.59480218333106,-3.58078724621152,-3.5554871897292,-3.53584441272248,-3.51746025988863,-3.49880417669099,-3.48159811249899,-3.46387628219391,-3.44523566324703,-3.42442329586986,-3.40508836739276,-3.38820102782631,-3.37288477464789,-3.35526007289941,-3.34253057873804,-3.32910698594892,-3.31025552163257,-3.29496285832717,-3.27775142242191,-3.26436446669806,-3.2504056581497,-3.23408454582658,-3.21738774826977,-3.20361259403059,-3.18969706831411,-3.17539369508403,-3.15960330072253,-3.13980800353257,-3.12463725431649,-3.10987528873148,-3.09244785119607,-3.07438662501553,-3.05932112713887,-3.04278280886248,-3.02648784862753,-3.00787257827374,-2.98340500733189,-2.96849352780868,-2.95104575227084,-2.93331918418187,-2.91346580986362,-2.8866760860579,-2.8645260686197,-2.8455452836017,-2.82663116367337,-2.79597144002364,-2.76893728551564,-2.75404919376177,-2.73062706981557,-2.69869836363411,-2.67397808118698,-2.6420147862692,-2.60821538669637,-2.59132942989721,-2.55729822026617,-2.52134624431995,-2.47735729316523,-2.424351330283,-2.38732927448806,-2.34303341381818,-2.28914899666072,-2.21782401886821,-2.15490365990692,-2.08978332577981,-2.01548756581843,-1.89669554287928,-1.72830133996143,-1.46550299766371,-1.05443147355261,-0.796195190934119,-0.511842309181928,-0.327389597157866,-0.170767782607548,0.0237145436890451,0.165600929602459,0.256477920849805,0.405362591994108,0.500553738841458,0.600873589999579,0.708362800962981,0.832605264595867,0.925938107094953,1.0658620337426,1.18704917171176,1.34122919652101
"18",18,-4.28326593242195,-4.09737670005461,-4.03269993023933,-3.96626984581824,-3.90885762287198,-3.87096069096567,-3.81691578796023,-3.77871726952344,-3.74523601243172,-3.71539662047268,-3.674976379773,-3.65245235761639,-3.62287208948816,-3.59315425587982,-3.5614308436727,-3.53307763079766,-3.50285932904065,-3.48813762683234,-3.47348821091709,-3.45981497310075,-3.43725905436545,-3.40935925749468,-3.38662458178903,-3.37354351041559,-3.35445399168091,-3.33039300367206,-3.31660345432405,-3.2911637619523,-3.28112988147887,-3.26336160670215,-3.24650766597001,-3.22425154312365,-3.20939604974301,-3.18774959562725,-3.17344048899277,-3.14645665601817,-3.12670631803094,-3.1095937307138,-3.09597874088855,-3.08161194487636,-3.06616525661306,-3.04969505944638,-3.0349222654128,-3.01350205730057,-2.99703791810039,-2.97805649077212,-2.96671272896664,-2.95024169084712,-2.93444083189077,-2.91268693120147,-2.89676723773345,-2.88466489484542,-2.86778281296213,-2.85049505038983,-2.83538224426402,-2.80490620227459,-2.78697052836005,-2.76009229674281,-2.73225070133974,-2.70992109483718,-2.68722052987024,-2.65357409345991,-2.62921042827887,-2.59850053187475,-2.57673429141747,-2.54942390009465,-2.50488802457359,-2.48259336867359,-2.44642940799783,-2.41236557050388,-2.37026045737183,-2.33543023070963,-2.29054950423664,-2.2338088486935,-2.18435631065832,-2.15265191093623,-2.06984457877571,-2.02015066519592,-1.96608812961302,-1.89092601452593,-1.7790909238873,-1.59952800525669,-1.2378623973255,-0.772980070658331,-0.38918655815822,-0.142353753678135,-0.00284587529782219,0.105365558890407,0.284688608450571,0.394078198644851,0.495514681924845,0.634567891692413,0.684568734102592,0.795422717923723,0.859122094661936,0.95754186490885,1.0437991860551,1.1501699453221,1.3458769921339
"19",19,-4.46107081625148,-4.26482696877885,-4.14504687736631,-4.04232732721251,-3.97635071005191,-3.92657381182474,-3.87606168895313,-3.81820385139419,-3.77543917367912,-3.73294866460618,-3.69312562148392,-3.65218735069717,-3.62416918844723,-3.59111600298261,-3.56515931292639,-3.53908784726701,-3.50589478403177,-3.47972649166852,-3.44840120758628,-3.4203083867945,-3.39889744311835,-3.37459363866173,-3.33976212284195,-3.30748425596213,-3.27930700027815,-3.25383470560217,-3.23326282621956,-3.20805009014079,-3.18008966700694,-3.15987481188923,-3.13803040217526,-3.11250161146859,-3.08624338385036,-3.06119387113646,-3.04097390134477,-3.0184347605094,-3.00107935124955,-2.98030468456628,-2.9558822017879,-2.9392675656499,-2.91603012270593,-2.89388631905256,-2.86482520389642,-2.84122599176107,-2.81855285532703,-2.79063288620309,-2.75571782188115,-2.73286698628491,-2.69636375569263,-2.67319510656566,-2.65115846207621,-2.63070414132152,-2.61268398063174,-2.59297751619533,-2.57178570325218,-2.54118448750232,-2.51569553014668,-2.49161718640708,-2.45873105514097,-2.42539863911201,-2.39152087302819,-2.35615693787733,-2.31059274234579,-2.26384886032103,-2.21099977917216,-2.17035353971772,-2.11558372804068,-2.04228251094325,-1.90011624525316,-1.75234549887333,-1.35918380166473,-0.874321218972599,-0.711504968169262,-0.535446340127418,-0.39085660771167,-0.275034174319982,-0.176428379090039,-0.0660193670213771,0.000908416246433149,0.0652592305312123,0.148546669596335,0.218617359278117,0.300745559566408,0.362958762421102,0.449076128587028,0.498445786197932,0.568437513672443,0.62512997390759,0.694929644575477,0.727440795546788,0.764734567915783,0.80756355497424,0.848244004493909,0.897635856257071,0.969352931645741,1.03162912459227,1.12836777254458,1.24998101565808,1.43843863247039
"20",20,-8.4500904939377,-8.19756101129345,-8.07636736806196,-8.0077869026082,-7.9661045251841,-7.9143726321352,-7.87209785049958,-7.83342622450766,-7.79377913506562,-7.75664544873923,-7.72665937643894,-7.69626180430249,-7.6716645775082,-7.64603147915852,-7.61102487374866,-7.5840787465474,-7.56240613093029,-7.53913088257358,-7.52136671857727,-7.50837147228008,-7.49433366454774,-7.4738581966441,-7.45619504257627,-7.43458808698368,-7.41438675566948,-7.39481929448371,-7.37131296352936,-7.34672216690868,-7.32967663765784,-7.31314610120852,-7.29013712443484,-7.27331583239788,-7.25314390078877,-7.23153845059964,-7.21956660184503,-7.20231951842304,-7.1851040096549,-7.16492896687333,-7.14754100364166,-7.12225498812908,-7.10562625358436,-7.08354850495727,-7.06200769822428,-7.04047626158154,-7.02127763316927,-6.99743424902653,-6.9804270100017,-6.95305918256106,-6.92998703720109,-6.90403548110167,-6.88379292409451,-6.86327545307886,-6.83905622553991,-6.81455407544402,-6.79098853802206,-6.76516311109799,-6.73875280226828,-6.70611886869544,-6.6794067131889,-6.64870640523307,-6.62714778834242,-6.59827967504099,-6.56625138168554,-6.52124248094502,-6.46698673929255,-6.42091334982649,-6.36673800482463,-6.31101356003965,-6.25608904508015,-6.2252016191655,-6.18923516140908,-6.13642455338738,-6.07062213752562,-6.00913501436153,-5.95281940334418,-5.88662766525155,-5.82415490521627,-5.76280666054698,-5.66714787107283,-5.57157454182197,-5.51464652522693,-5.43962473239016,-5.36973185549077,-5.30549895731969,-5.22449420525707,-5.14725240826345,-5.06028861024044,-4.99327520552782,-4.93805118890249,-4.84264112692359,-4.76043015304951,-4.67510132298686,-4.59148398769261,-4.49700532954377,-4.40535350571701,-4.2524061808663,-4.11578876855927,-3.93833053173199,-3.69731133410215
"21",21,-9.15999458138061,-8.39248606327267,-8.05575926411667,-7.64312823127203,-7.43294282235506,-7.14706063495744,-6.92329990266822,-6.66107451690391,-6.49075666438583,-6.28809158282089,-6.09640779005162,-5.97548066952214,-5.88820759176745,-5.74210298676781,-5.64888719152567,-5.56179507722026,-5.48888919226079,-5.42466572551269,-5.375824080855,-5.31470908402202,-5.27217300711309,-5.21466849790205,-5.17973799244171,-5.11763589416021,-5.07894228921163,-5.03288735121011,-5.00073918363994,-4.97128842506047,-4.91367371251978,-4.8693515161398,-4.83669955262674,-4.77679726847632,-4.7229919001151,-4.680671484637,-4.60518369770376,-4.5435498853326,-4.48932931585622,-4.44842370987015,-4.37571932893611,-4.32937816618799,-4.27457395088591,-4.20677267481794,-4.15422428984205,-4.11475754158716,-4.03975624778606,-3.98675150092063,-3.94512374787312,-3.90101199684615,-3.86320575216492,-3.82258444329673,-3.7880202739408,-3.74146042891319,-3.69513211394749,-3.64674711036525,-3.61649378554724,-3.57065574160872,-3.52719871077561,-3.4920853728842,-3.44634872732895,-3.4081229379738,-3.38022498650533,-3.34127927876169,-3.31026094891699,-3.26838885458236,-3.21873557844779,-3.15858894320849,-3.11889834940527,-3.09019178388561,-3.05744669149969,-3.01324989977872,-2.98727870305458,-2.94893036713214,-2.9180170631672,-2.89711226230971,-2.87530730629196,-2.83949828677526,-2.81303619215322,-2.78505100122657,-2.74474342489405,-2.71183865908328,-2.67917012533419,-2.63289428961484,-2.60045960970554,-2.55787211199356,-2.51762163807368,-2.48935898716786,-2.45942749652876,-2.43055539532709,-2.38849761995442,-2.34430987270969,-2.30203731051745,-2.25819126633393,-2.20501968694987,-2.14218899769414,-2.08799442331837,-2.02311221843851,-1.91596618826411,-1.82003232907693,-1.65095650068344
"22",22,-6.39625279741286,-6.1835535772121,-6.07343074530428,-6.01594673411895,-5.97470263592498,-5.90553668022748,-5.86232648875142,-5.80448243308732,-5.77988903149112,-5.75191672379732,-5.71230475701907,-5.66720702131659,-5.63264288171591,-5.59399247017416,-5.56170933363669,-5.52211984632749,-5.48938063851427,-5.44412329514486,-5.41534387861818,-5.38842729332325,-5.35725012078039,-5.32687408653755,-5.27632175479243,-5.23402855722059,-5.18406794230332,-5.15010206729948,-5.09328082583626,-5.04246062905159,-5.00548597814466,-4.97498110285539,-4.9419895045452,-4.91157003509669,-4.89351343950775,-4.87052613562069,-4.85257989923505,-4.8210123980069,-4.79027553571179,-4.76490808275914,-4.73514373448799,-4.70821286190622,-4.6789289012366,-4.64670144897322,-4.62139030563151,-4.58890447394749,-4.55061410263847,-4.51692198187293,-4.4813019173998,-4.44979313214372,-4.42061674854392,-4.36909050636265,-4.30809266907021,-4.23760291165425,-4.14432228513205,-4.0726660804521,-3.94863946023459,-3.60122756743883,-3.19776169405207,-2.94522392042815,-2.74411221120071,-2.58917510765826,-2.45771417188891,-2.37532368113682,-2.27925350284222,-2.18295543826926,-2.08316675011266,-1.9912943018869,-1.8994449290918,-1.8291281121485,-1.78277699409116,-1.72366442401296,-1.68171841083455,-1.644361192795,-1.60665113939192,-1.5723659418706,-1.52463152967176,-1.48492303094949,-1.44814769994233,-1.40822022355923,-1.37034930827295,-1.3187718229557,-1.28719822744808,-1.24879778923723,-1.2113013591023,-1.16219446859567,-1.11829067496487,-1.07914843337765,-1.04610100438847,-1.01585581162105,-0.959875141674369,-0.91961900772537,-0.869804048178659,-0.829447586700299,-0.787960902200717,-0.738156000891936,-0.681709186158889,-0.618042174669876,-0.556291449572263,-0.426543268229925,-0.317963432797097
"23",23,-4.89925177509835,-3.83158689229255,-3.39318158711479,-3.18031459903312,-3.06425989620409,-2.9040497318203,-2.81519351088249,-2.76794241676461,-2.70542815743733,-2.6686505334746,-2.60312723502548,-2.56855526877559,-2.53029254169804,-2.49802178025004,-2.46648662526284,-2.43705961969845,-2.40271133209928,-2.38085370406905,-2.3550428615802,-2.33019730810957,-2.306445946012,-2.2765224981372,-2.25259785284979,-2.22930505391159,-2.20470635178242,-2.18429675707397,-2.15929034172851,-2.12839072672317,-2.10901057051648,-2.08977470178217,-2.06885164766327,-2.04566738412882,-2.02599260765194,-2.00837725753957,-1.9891218634173,-1.96461851349067,-1.93261901732684,-1.91078501343706,-1.88807677378902,-1.849927957105,-1.83324718513705,-1.80228111470005,-1.78248609807315,-1.76323042372672,-1.7342969695773,-1.70977991056483,-1.678458158874,-1.64474867132647,-1.61621608783809,-1.55884181272397,-1.52568462641431,-1.47616922637673,-1.40236463279725,-1.37207367894412,-1.28341310381248,-1.2280863478127,-1.16285101770867,-1.08866070965409,-0.966967394658731,-0.862229479823674,-0.734796236882651,-0.608699156132194,-0.523208717403653,-0.404722788743911,-0.355934730965176,-0.21454192298977,-0.133247331170904,-0.0421441758199216,0.040757984926851,0.118067028858417,0.168113689893363,0.216535422543067,0.267076538918755,0.346862181253378,0.396016009887673,0.468721000428586,0.514120932517782,0.570030891548714,0.62648052483112,0.682867738581272,0.737379699112371,0.775795553514149,0.811089649403424,0.876016534929583,0.932266656031113,0.972091163639151,1.01928444515149,1.05448745159615,1.11235447002289,1.15033315779469,1.20247271325702,1.27275510034279,1.32172648986423,1.37515669768557,1.43999281292496,1.52194023420997,1.60574715317786,1.73272992641154,1.85812244975199
"24",24,-5.56706745473186,-5.41059404495743,-5.31967313041954,-5.25811755614047,-5.19780408311333,-5.13872888206008,-5.1021508561971,-5.06692791222702,-5.02876773783687,-4.9985379697455,-4.970183383851,-4.94966712223096,-4.904586631991,-4.87269352492542,-4.85405937478938,-4.82761280941685,-4.79889438609336,-4.76554606730191,-4.73457666180756,-4.68742467917922,-4.63935176610383,-4.57728118878325,-4.53936500460215,-4.4848693579701,-4.42211469392494,-4.35349656334405,-4.12949305461568,-3.14182813004133,-2.84935951446575,-2.77100182466456,-2.67342664951742,-2.58800304114255,-2.49924346101589,-2.40982615055358,-2.34366631595761,-2.26560174351189,-2.20567265631682,-2.17132792731448,-2.12138134113057,-2.07361309528232,-2.0273666803141,-1.99047034029668,-1.93272000036124,-1.88555003564357,-1.85194494890947,-1.81282538309532,-1.76865848151509,-1.72715602341495,-1.67592884904418,-1.62209393705192,-1.56835555575948,-1.53981900509551,-1.49439859688234,-1.45121547772281,-1.41228160326221,-1.3859430647018,-1.32925558175244,-1.28137274686257,-1.23168322011581,-1.19201467984157,-1.14514530934542,-1.11114563029069,-1.05260489179774,-1.01126804124991,-0.970180224300184,-0.911739007910762,-0.86283599812631,-0.822431721306635,-0.774411481210932,-0.733169915813856,-0.70584860133305,-0.654430802163036,-0.607029276504241,-0.57752983278345,-0.530581884660074,-0.496219879187837,-0.467684402286257,-0.429391390054314,-0.404958911826402,-0.360517903292367,-0.31759876629043,-0.277221278485427,-0.255078989402638,-0.194360404558593,-0.167658744072683,-0.116073614275405,-0.0788411649903626,-0.0350387353159599,0.0108510898257577,0.0425862949542895,0.100081091762126,0.134108296940197,0.175698377096133,0.207366892806376,0.285957229548629,0.334971277692007,0.407602552971886,0.499314724757591,0.650717698170398
"25",25,-5.32701393921631,-4.97434885543042,-4.87545195069188,-4.8059520750965,-4.74793189531037,-4.68330204023533,-4.65282703273877,-4.60474685280506,-4.56959766464891,-4.52766903192761,-4.48448994160203,-4.45350806479333,-4.42723722022664,-4.404565754254,-4.37025215021528,-4.33967249070273,-4.32149740596474,-4.30276513329393,-4.282928881373,-4.25701625939557,-4.2345803926949,-4.21328743468075,-4.19626925692755,-4.17390154606094,-4.15076059992244,-4.12619612070061,-4.1127435329528,-4.09705475277424,-4.08096345722967,-4.06836998991538,-4.05395793532239,-4.04269519090185,-4.02686464728447,-4.01456361085286,-4.00021600459142,-3.98412756677489,-3.96325259558589,-3.94959327606237,-3.92890115313419,-3.91330824634324,-3.89576721939445,-3.88162899313414,-3.86641495428232,-3.85307436152761,-3.83629472353156,-3.8238298242686,-3.80613222800494,-3.78867387022096,-3.77084043487854,-3.75605286417201,-3.74078014714699,-3.72772375488592,-3.70800480327084,-3.68326359943411,-3.66988990381059,-3.65465585682053,-3.62787120953302,-3.60253555021758,-3.578744756272,-3.55037606672172,-3.53658815815945,-3.51837077309033,-3.50249087890054,-3.48060841730252,-3.45669048305085,-3.4281014268249,-3.39453137867849,-3.36390221827351,-3.32903955343954,-3.28827808289875,-3.25651596337109,-3.214957310561,-3.1639849422851,-3.09494420520554,-3.01030900840756,-2.92984755914186,-2.79124102459181,-2.56623937065884,-2.3521098397571,-2.18505563878936,-1.97095734332585,-1.77139354754389,-1.57843677504159,-1.39265241630098,-1.26555800562942,-1.1725647058163,-1.07727455984584,-0.975814334130295,-0.858560204747549,-0.777822990611397,-0.69995386415971,-0.599881666426512,-0.492682870412327,-0.374902683338668,-0.276086602046236,-0.161812594615441,-0.068121543728085,0.0288220497752112,0.169509361675331
