"Index","indivrisk","Incidence","X5.","X50.","X95."
50,1e-06,0.01,1.81e-06,2.37e-05,0.510367266
50,1e-05,0.01,1.81e-05,0.000234242,0.661343397
50,1e-04,0.01,0.000174777,0.002302029,0.850970827
50,0.001,0.01,0.001674711,0.021680989,1.154852019
50,0.01,0.01,0.014792358,0.183138495,1.928884356
50,0.1,0.01,0.09845939,1.160150769,7.053420385
51,1e-06,0.01,0.00099542,0.901602631,6.512452253
51,1e-05,0.01,0.006286258,1.068278312,6.883511274
51,1e-04,0.01,0.024894283,1.249875478,7.355447561
51,0.001,0.01,0.079075169,1.464155056,7.950600305
51,0.01,0.01,0.168923463,1.721091576,8.730202427
51,0.1,0.01,0.23742554,2.160205714,10.2165641
52,1e-06,0.01,7.21e-07,8.51e-06,0.604090984
52,1e-05,0.01,7.18e-06,8.45e-05,0.78722102
52,1e-04,0.01,7.07e-05,0.000839379,1.017684315
52,0.001,0.01,0.000698539,0.008249282,1.363071922
52,0.01,0.01,0.006761776,0.078336372,1.89269887
52,0.1,0.01,0.058525101,0.668984844,4.625399226
53,1e-06,0.01,1.01e-07,1.61e-06,0.077299252
53,1e-05,0.01,1.01e-06,1.61e-05,0.094952746
53,1e-04,0.01,1.01e-05,0.000158517,0.121110234
53,0.001,0.01,9.94e-05,0.001522693,0.158490404
53,0.01,0.01,0.000942181,0.012733156,0.223639475
53,0.1,0.01,0.007247723,0.076834357,0.463624647
54,1e-06,0.01,2.82e-08,6.87e-07,0.010073284
54,1e-05,0.01,2.81e-07,6.79e-06,0.01148481
54,1e-04,0.01,2.8e-06,6.38e-05,0.013491359
54,0.001,0.01,2.68e-05,0.000510456,0.016036485
54,0.01,0.01,0.000222362,0.00265448,0.019905946
54,0.1,0.01,0.000927403,0.008598468,0.040920006
55,1e-06,0.01,4.54e-08,1.22e-06,0.011280016
55,1e-05,0.01,4.53e-07,1.22e-05,0.013138983
55,1e-04,0.01,4.51e-06,0.0001134,0.015657273
55,0.001,0.01,4.39e-05,0.000852856,0.018789609
55,0.01,0.01,0.000326535,0.00385937,0.025894518
55,0.1,0.01,0.001154034,0.011532827,0.067911571
56,1e-06,0.01,1.28e-08,1.72e-07,0.004161306
56,1e-05,0.01,1.26e-07,1.72e-06,0.005059822
56,1e-04,0.01,1.25e-06,1.7e-05,0.006134125
56,0.001,0.01,1.24e-05,0.000162539,0.008037129
56,0.01,0.01,0.000115563,0.001366447,0.012790433
56,0.1,0.01,0.000823891,0.008056637,0.045003139
57,1e-06,0.01,1.65e-08,2.36e-07,0.00653457
57,1e-05,0.01,1.65e-07,2.36e-06,0.007887912
57,1e-04,0.01,1.64e-06,2.34e-05,0.009383326
57,0.001,0.01,1.6e-05,0.000222995,0.011369078
57,0.01,0.01,0.000143749,0.001714813,0.016132516
57,0.1,0.01,0.000925207,0.008399848,0.044422867
58,1e-06,0.01,2.02e-09,2.24e-08,0.003679967
58,1e-05,0.01,2.02e-08,2.24e-07,0.004366567
58,1e-04,0.01,2.02e-07,2.23e-06,0.005322974
58,0.001,0.01,2.01e-06,2.2e-05,0.006529247
58,0.01,0.01,1.97e-05,0.000209516,0.008238267
58,0.1,0.01,0.000175676,0.001702216,0.012661871
59,1e-06,0.01,2.99e-08,6.39e-07,0.008085664
59,1e-05,0.01,2.98e-07,6.33e-06,0.009454168
59,1e-04,0.01,2.95e-06,6.13e-05,0.011279747
59,0.001,0.01,2.86e-05,0.000531418,0.013929084
59,0.01,0.01,0.00023049,0.003025563,0.021589442
59,0.1,0.01,0.001093072,0.010771283,0.059490179
60,1e-06,0.01,1.04e-07,1.59e-05,0.003934879
60,1e-05,0.01,8.78e-07,4.55e-05,0.005663601
60,1e-04,0.01,6.28e-06,0.000157915,0.00812405
60,0.001,0.01,3.44e-05,0.000609564,0.01229328
60,0.01,0.01,0.000131251,0.002223898,0.031592739
60,0.1,0.01,0.000675007,0.010094042,0.170181055
61,1e-06,0.01,4.29e-07,3.53e-05,0.305926187
61,1e-05,0.01,4.29e-06,0.000260982,0.409344528
61,1e-04,0.01,4.26e-05,0.001910273,0.560330784
61,0.001,0.01,0.000420369,0.012747455,0.824726616
61,0.01,0.01,0.003972837,0.073731935,1.319684907
61,0.1,0.01,0.033088836,0.388326602,2.657736606
62,1e-06,0.01,4.62e-07,1.87e-05,0.308397211
62,1e-05,0.01,4.55e-06,0.000160834,0.410492311
62,1e-04,0.01,4.46e-05,0.001361493,0.554247951
62,0.001,0.01,0.000437965,0.010481066,0.798191135
62,0.01,0.01,0.004122521,0.068848937,1.250976365
62,0.1,0.01,0.033629936,0.38186491,2.515759061
63,1e-06,0.01,7.58e-08,1e-06,0.13025439
63,1e-05,0.01,7.57e-07,9.99e-06,0.159061864
63,1e-04,0.01,7.57e-06,9.93e-05,0.19892849
63,0.001,0.01,7.54e-05,0.000979025,0.258078298
63,0.01,0.01,0.000745285,0.009107569,0.369969075
63,0.1,0.01,0.006889038,0.0712026,0.613350729
64,1e-06,0.01,1.61e-06,0.000291463,1.084426973
64,1e-05,0.01,1.47e-05,0.001169965,1.364763571
64,1e-04,0.01,0.000120781,0.005317708,1.722033993
64,0.001,0.01,0.000890881,0.027713582,2.183993359
64,0.01,0.01,0.005086229,0.153366391,2.872876157
64,0.1,0.01,0.021389023,0.763996677,5.021795339
65,1e-06,0.01,1.01e-07,1.19e-06,0.025130831
65,1e-05,0.01,1.01e-06,1.18e-05,0.037921226
65,1e-04,0.01,1.01e-05,0.000115344,0.064094839
65,0.001,0.01,0.000100334,0.001118473,0.108480972
65,0.01,0.01,0.000970199,0.01053455,0.205962542
65,0.1,0.01,0.009299727,0.091270915,0.632909892
66,1e-06,0.01,3.17e-05,0.00053513,12.26839172
66,1e-05,0.01,0.000316716,0.005335962,14.56994595
66,1e-04,0.01,0.003166837,0.052382766,17.44456049
66,0.001,0.01,0.031029408,0.479160766,20.76520687
66,0.01,0.01,0.264606003,3.220387099,28.10777024
66,0.1,0.01,1.35266471,12.62873609,60.97392414
67,1e-06,0.01,0.005620533,3.589043701,28.2812753
67,1e-05,0.01,0.045082311,4.266677575,30.32926494
67,1e-04,0.01,0.177454869,5.23883388,32.72959306
67,0.001,0.01,0.400001266,6.278031747,35.15561942
67,0.01,0.01,0.684897451,7.603840003,38.62087313
67,0.1,0.01,0.979036501,9.138097696,43.71398715
68,1e-06,0.01,0.023246404,3.610922196,27.59675945
68,1e-05,0.01,0.107173943,4.289636655,29.37891674
68,1e-04,0.01,0.262471939,5.103730833,31.14494609
68,0.001,0.01,0.475319144,6.007136313,33.56904776
68,0.01,0.01,0.688540258,7.06985751,36.99423092
68,0.1,0.01,0.883032244,8.340476206,41.41844463
69,1e-06,0.01,1.2e-08,0.002545134,0.348190104
69,1e-05,0.01,8.23e-08,0.00587073,0.509575373
69,1e-04,0.01,5.8e-07,0.013104576,0.764869481
69,0.001,0.01,3.8e-06,0.029971821,1.146743616
69,0.01,0.01,2.44e-05,0.067647184,1.746235235
69,0.1,0.01,0.000171796,0.163389338,2.853411878
70,1e-06,0.01,1.04e-05,0.000308251,2.540044449
70,1e-05,0.01,8.69e-05,0.00276099,3.4353595
70,1e-04,0.01,0.000684119,0.022660078,4.591205828
70,0.001,0.01,0.004898421,0.157744774,6.35577576
70,0.01,0.01,0.030811739,0.940246146,10.74331149
70,0.1,0.01,0.233859916,5.341225155,41.25989787
71,1e-06,0.01,2.04e-05,0.00040769,5.379522283
71,1e-05,0.01,0.000200086,0.003862914,7.384820482
71,1e-04,0.01,0.001975678,0.035638342,10.67596462
71,0.001,0.01,0.019122017,0.311388275,16.53523351
71,0.01,0.01,0.174613975,2.418216315,30.08771727
71,0.1,0.01,1.390618461,15.88447861,91.09893127
72,1e-06,0.01,2.76e-05,0.000651171,2.013160408
72,1e-05,0.01,0.000274543,0.006393249,2.444665666
72,1e-04,0.01,0.00266857,0.056885009,3.022015603
72,0.001,0.01,0.023217278,0.34463092,4.106863274
72,0.01,0.01,0.10502265,1.119589046,6.597443979
72,0.1,0.01,0.264894471,2.396595812,11.67810886
73,1e-06,0.01,3.75e-07,2.43e-05,0.144894994
73,1e-05,0.01,3.73e-06,0.000228317,0.166496615
73,1e-04,0.01,3.65e-05,0.001899289,0.194434926
73,0.001,0.01,0.000350678,0.011449192,0.233500887
73,0.01,0.01,0.002663264,0.041622272,0.317031112
73,0.1,0.01,0.010390092,0.106526838,0.542144477
74,1e-06,0.01,2.61e-06,3.65e-05,0.69177707
74,1e-05,0.01,2.61e-05,0.000362856,0.869629954
74,1e-04,0.01,0.000260338,0.003562979,1.0908321
74,0.001,0.01,0.002543206,0.03308914,1.414286106
74,0.01,0.01,0.02297998,0.264517769,2.465309736
74,0.1,0.01,0.163474611,1.490428075,7.849854125
75,1e-06,0.01,2.49e-06,0.009174651,0.238714761
75,1e-05,0.01,2.43e-05,0.016980103,0.310277453
75,1e-04,0.01,0.000229632,0.031919982,0.415632115
75,0.001,0.01,0.001779071,0.062257621,0.593434811
75,0.01,0.01,0.01039276,0.133855734,0.925892934
75,0.1,0.01,0.038996049,0.342928043,1.733696666
76,1e-06,0.01,5.16e-06,9.23e-05,1.413152414
76,1e-05,0.01,5.15e-05,0.000919333,1.65445221
76,1e-04,0.01,0.000509725,0.008927664,1.924353647
76,0.001,0.01,0.00480245,0.072953595,2.321114707
76,0.01,0.01,0.031085071,0.341798703,2.90375147
76,0.1,0.01,0.094969048,0.878723341,4.718597668
77,1e-06,0.01,1.33e-06,1.74e-05,0.875549643
77,1e-05,0.01,1.32e-05,0.000173114,1.029721625
77,1e-04,0.01,0.000131866,0.001719877,1.25156868
77,0.001,0.01,0.00130427,0.016515636,1.528747885
77,0.01,0.01,0.011578593,0.134359034,1.939678374
77,0.1,0.01,0.070934613,0.677098542,3.753609264
78,1e-06,0.01,2.52e-06,3.65e-05,0.910074643
78,1e-05,0.01,2.51e-05,0.000364332,1.12242204
78,1e-04,0.01,0.000251055,0.003617139,1.393758801
78,0.001,0.01,0.002479049,0.034625588,1.778999993
78,0.01,0.01,0.022853423,0.269884679,2.641991127
78,0.1,0.01,0.155193738,1.456566382,7.735176758
79,1e-06,0.01,3.05e-07,8.26e-06,0.080510298
79,1e-05,0.01,3.03e-06,7.8e-05,0.105927287
79,1e-04,0.01,2.98e-05,0.000701875,0.15074832
79,0.001,0.01,0.000289139,0.005696845,0.218854553
79,0.01,0.01,0.002543613,0.037624081,0.389804095
79,0.1,0.01,0.01743803,0.190396682,1.07368779
80,1e-06,0.01,1.11e-07,1.39e-06,0.039851409
80,1e-05,0.01,1.11e-06,1.37e-05,0.055852214
80,1e-04,0.01,1.1e-05,0.00013459,0.082812515
80,0.001,0.01,0.000107902,0.00129763,0.125019663
80,0.01,0.01,0.001060662,0.0118578,0.218850306
80,0.1,0.01,0.009458447,0.091865083,0.568466511
81,1e-06,0.01,3.21e-06,4.38e-05,1.100546876
81,1e-05,0.01,3.17e-05,0.000429852,1.579153745
81,1e-04,0.01,0.000313945,0.004166654,2.270590178
81,0.001,0.01,0.003065464,0.039037675,3.526907911
81,0.01,0.01,0.029149493,0.34153963,6.136598211
81,0.1,0.01,0.270348246,2.667379912,16.87867812
82,1e-06,0.01,8.9e-06,0.000117009,6.407105272
82,1e-05,0.01,8.9e-05,0.001167124,7.946295032
82,1e-04,0.01,0.000889301,0.011606253,9.72178821
82,0.001,0.01,0.008811871,0.112938346,12.74230061
82,0.01,0.01,0.085335737,1.007145302,17.27188248
82,0.1,0.01,0.66570071,6.656895983,38.69176273
83,1e-06,0.01,7.97e-07,9.57e-06,0.637420778
83,1e-05,0.01,7.85e-06,9.48e-05,0.819099379
83,1e-04,0.01,7.72e-05,0.00092918,1.04816613
83,0.001,0.01,0.000765815,0.008998443,1.373938886
83,0.01,0.01,0.007493651,0.084362178,1.960788263
83,0.1,0.01,0.0664481,0.686310231,4.709696095
84,1e-06,0.01,4.19e-08,0.002386069,0.062217315
84,1e-05,0.01,2.65e-07,0.005105586,0.105586048
84,1e-04,0.01,1.58e-06,0.010881448,0.183569491
84,0.001,0.01,9.56e-06,0.023294105,0.316162323
84,0.01,0.01,5.73e-05,0.050762909,0.56104422
84,0.1,0.01,0.000354829,0.119986955,1.028996437
85,1e-06,0.01,8.7e-06,0.003281401,0.039313332
85,1e-05,0.01,4.23e-05,0.006511647,0.068389604
85,1e-04,0.01,0.000201246,0.0132744,0.119504109
85,0.001,0.01,0.00096039,0.027643751,0.210942694
85,0.01,0.01,0.003866771,0.059240564,0.379747225
85,0.1,0.01,0.013377311,0.13869233,0.737881835
86,1e-06,0.01,2.05e-06,1.865592194,28.91496661
86,1e-05,0.01,2.05e-05,2.329772277,30.5844575
86,1e-04,0.01,0.000202424,2.881013897,32.17858949
86,0.001,0.01,0.002007595,3.532420485,34.53944581
86,0.01,0.01,0.019479478,4.462431783,37.12202692
86,0.1,0.01,0.164118905,5.748543294,40.80729048
87,1e-06,0.01,1.53e-07,0.000479307,0.471259979
87,1e-05,0.01,1.28e-06,0.001370252,0.58834767
87,1e-04,0.01,1.1e-05,0.00382568,0.734509839
87,0.001,0.01,8.78e-05,0.011069791,0.923082181
87,0.01,0.01,0.000651827,0.037129987,1.169526157
87,0.1,0.01,0.004506401,0.152296194,1.62761574
88,1e-06,0.01,2.75e-07,3.89e-06,0.144768092
88,1e-05,0.01,2.74e-06,3.78e-05,0.204559154
88,1e-04,0.01,2.72e-05,0.000364105,0.302588111
88,0.001,0.01,0.000266934,0.003474885,0.467880442
88,0.01,0.01,0.002553293,0.03115224,0.813917327
88,0.1,0.01,0.023013315,0.25287698,1.935581768
89,1e-06,0.01,1.74e-06,2.58e-05,4.944173843
89,1e-05,0.01,1.72e-05,0.000257211,5.862511228
89,1e-04,0.01,0.000171314,0.002570196,6.980296356
89,0.001,0.01,0.001712235,0.025464742,8.477496664
89,0.01,0.01,0.01666131,0.244333825,10.85859058
89,0.1,0.01,0.159251122,1.991054376,18.2125889
90,1e-06,0.01,2.42e-06,5.34e-05,4.379311266
90,1e-05,0.01,2.41e-05,0.000528166,5.015523387
90,1e-04,0.01,0.000240196,0.005193739,5.851315212
90,0.001,0.01,0.002383276,0.049365256,6.980635361
90,0.01,0.01,0.022511071,0.396726746,9.07475546
90,0.1,0.01,0.189832394,2.240026106,19.59303411
91,1e-06,0.01,9.65e-07,2.11e-05,0.252083826
91,1e-05,0.01,9.46e-06,0.000205184,0.333480268
91,1e-04,0.01,9.22e-05,0.001946703,0.436726059
91,0.001,0.01,0.00088262,0.016941467,0.637626619
91,0.01,0.01,0.007930518,0.117281623,1.167438875
91,0.1,0.01,0.056663873,0.61014943,3.163981556
92,1e-06,0.01,4.99e-08,9.95e-07,0.100416309
92,1e-05,0.01,4.99e-07,9.9e-06,0.113605071
92,1e-04,0.01,4.96e-06,9.74e-05,0.133011463
92,0.001,0.01,4.93e-05,0.000926302,0.157664056
92,0.01,0.01,0.000474615,0.007170202,0.190760779
92,0.1,0.01,0.003760348,0.039951365,0.280335838
93,1e-06,0.01,2.28e-05,0.000341831,14.26260684
93,1e-05,0.01,0.000227676,0.003411736,17.12577842
93,1e-04,0.01,0.002276754,0.033631871,20.14873255
93,0.001,0.01,0.022286742,0.311642419,25.06441965
93,0.01,0.01,0.189593835,2.282664348,31.91720003
93,0.1,0.01,0.997722499,9.452445625,55.51842006
94,1e-06,0.01,4.75e-07,1.73e-05,0.410539979
94,1e-05,0.01,4.53e-06,0.000142261,0.5228321
94,1e-04,0.01,4.14e-05,0.001082089,0.680920359
94,0.001,0.01,0.000378087,0.008440784,0.915787532
94,0.01,0.01,0.002937888,0.058298585,1.328060856
94,0.1,0.01,0.019535876,0.356965643,2.63435512
95,1e-06,0.01,1.4e-07,0.001511342,0.239274355
95,1e-05,0.01,1.11e-06,0.003106364,0.305453886
95,1e-04,0.01,8.35e-06,0.006380334,0.391621403
95,0.001,0.01,5.53e-05,0.013415151,0.504017786
95,0.01,0.01,0.000308029,0.032152079,0.67812054
95,0.1,0.01,0.001367496,0.096825308,0.988165738
96,1e-06,0.01,2.38e-06,3.76e-05,1.081921131
96,1e-05,0.01,2.31e-05,0.000371006,1.413816165
96,1e-04,0.01,0.000221711,0.003606644,1.85432249
96,0.001,0.01,0.002110613,0.033792113,2.438754723
96,0.01,0.01,0.018002764,0.280556008,3.65202383
96,0.1,0.01,0.123165855,1.885324962,11.60846962
97,1e-06,0.01,2.8e-06,4.92e-05,0.432089103
97,1e-05,0.01,2.73e-05,0.000458004,0.632528767
97,1e-04,0.01,0.000262499,0.004143207,0.983240807
97,0.001,0.01,0.002495985,0.035849346,1.655881946
97,0.01,0.01,0.021799279,0.282011237,3.393351353
97,0.1,0.01,0.169130602,1.988632454,10.9707646
98,1e-06,0.01,5.03e-07,0.001098477,0.8936522
98,1e-05,0.01,4.93e-06,0.003256244,1.235623864
98,1e-04,0.01,4.63e-05,0.009481354,1.657352882
98,0.001,0.01,0.000423872,0.027047306,2.246746486
98,0.01,0.01,0.003463613,0.097281638,3.18325414
98,0.1,0.01,0.024841088,0.416976835,4.899887469
99,1e-06,0.01,2.73e-08,5.79e-07,0.010593582
99,1e-05,0.01,2.73e-07,5.7e-06,0.013536331
99,1e-04,0.01,2.72e-06,5.5e-05,0.017436163
99,0.001,0.01,2.65e-05,0.000493482,0.023840293
99,0.01,0.01,0.000242831,0.003627866,0.039932638
99,0.1,0.01,0.001701936,0.017632886,0.102832929
100,1e-06,0.01,3.74e-08,2.41e-05,0.00940716
100,1e-05,0.01,3.03e-07,8.81e-05,0.015889506
100,1e-04,0.01,2.36e-06,0.000315369,0.027249933
100,0.001,0.01,1.75e-05,0.001147594,0.047002876
100,0.01,0.01,0.00012308,0.004067821,0.08676359
100,0.1,0.01,0.00081517,0.015803634,0.168793195
101,1e-06,0.01,1.54e-06,2.15e-05,0.717448035
101,1e-05,0.01,1.53e-05,0.000213665,0.85916991
101,1e-04,0.01,0.000150107,0.002110275,1.038574897
101,0.001,0.01,0.001467304,0.019915144,1.294431424
101,0.01,0.01,0.013445867,0.169856331,1.929439905
101,0.1,0.01,0.098664597,0.994475043,6.449652618
102,1e-06,0.01,1.04e-06,1.53e-05,0.690768609
102,1e-05,0.01,1.03e-05,0.000152541,0.821188133
102,1e-04,0.01,0.000102528,0.001516759,0.970163484
102,0.001,0.01,0.00101352,0.01463211,1.181453076
102,0.01,0.01,0.009622155,0.124912399,1.522095079
102,0.1,0.01,0.072796628,0.721825096,3.746459942
103,1e-06,0.01,1.12e-06,0.102214233,1.363093461
103,1e-05,0.01,1.12e-05,0.130845345,1.537806211
103,1e-04,0.01,0.000111894,0.170081719,1.776177091
103,0.001,0.01,0.001110103,0.223330766,2.097908543
103,0.01,0.01,0.009823353,0.303660395,2.521997727
103,0.1,0.01,0.051655771,0.52529736,3.130138475
104,1e-06,0.01,1.62e-06,0.00950449,0.143720081
104,1e-05,0.01,1.62e-05,0.015292941,0.174577186
104,1e-04,0.01,0.000159681,0.024135907,0.221421704
104,0.001,0.01,0.001384806,0.038415529,0.29620974
104,0.01,0.01,0.006819106,0.075506756,0.417458862
104,0.1,0.01,0.015207526,0.148276563,0.711494896
105,1e-06,0.01,1.41e-06,2.38e-05,0.791052061
105,1e-05,0.01,1.41e-05,0.000236783,0.957186439
105,1e-04,0.01,0.000140656,0.00234084,1.165290999
105,0.001,0.01,0.001383275,0.022065373,1.457564936
105,0.01,0.01,0.012447028,0.167911765,1.941467738
105,0.1,0.01,0.076484672,0.749535408,3.928241375
106,1e-06,0.01,8.4e-06,0.000283297,4.970485789
106,1e-05,0.01,8.32e-05,0.002654864,5.852786303
106,1e-04,0.01,0.000783831,0.023432579,7.187008072
106,0.001,0.01,0.007011855,0.183410932,9.308865662
106,0.01,0.01,0.052765756,1.126879115,16.7463354
106,0.1,0.01,0.360009688,5.624604467,83.78404052
107,1e-06,0.01,1.87e-05,0.000406455,10.84011965
107,1e-05,0.01,0.000185299,0.004041741,13.90218773
107,1e-04,0.01,0.001833502,0.039800413,17.48730506
107,0.001,0.01,0.017883265,0.373604086,23.04417642
107,0.01,0.01,0.163991772,2.78140138,35.69838521
107,0.1,0.01,1.228612232,14.17956214,85.07171349
108,1e-06,0.01,1.94e-06,3.43e-05,1.113072578
108,1e-05,0.01,1.93e-05,0.000340687,1.307721744
108,1e-04,0.01,0.000192049,0.003327162,1.605877119
108,0.001,0.01,0.001894632,0.031248847,1.987159465
108,0.01,0.01,0.017223861,0.228190504,2.598358176
108,0.1,0.01,0.113643089,1.090496981,6.059482436
109,1e-06,0.01,3.33e-08,4.46e-07,0.018342167
109,1e-05,0.01,3.32e-07,4.45e-06,0.022318304
109,1e-04,0.01,3.29e-06,4.4e-05,0.027913307
109,0.001,0.01,3.24e-05,0.000424929,0.034873014
109,0.01,0.01,0.000305674,0.003676507,0.049882175
109,0.1,0.01,0.002262303,0.022997818,0.127272097
110,1e-06,0.01,5.99e-08,7.52e-07,0.032562015
110,1e-05,0.01,5.95e-07,7.46e-06,0.039385403
110,1e-04,0.01,5.91e-06,7.41e-05,0.04771213
110,0.001,0.01,5.86e-05,0.000722186,0.059986137
110,0.01,0.01,0.00055624,0.006284274,0.080328491
110,0.1,0.01,0.003906215,0.039011293,0.214122839
111,1e-06,0.01,1.01e-06,4.3e-05,0.063307941
111,1e-05,0.01,1e-05,0.000404268,0.074834762
111,1e-04,0.01,9.68e-05,0.002917934,0.090711554
111,0.001,0.01,0.000748254,0.011916281,0.115861928
111,0.01,0.01,0.002793073,0.029390884,0.169311449
111,0.1,0.01,0.005637189,0.053559823,0.263102464
112,1e-06,0.01,1.05e-06,5.08e-05,0.06152784
112,1e-05,0.01,1.04e-05,0.000475162,0.07215037
112,1e-04,0.01,0.000100094,0.003176338,0.088510922
112,0.001,0.01,0.000786581,0.011975938,0.114233689
112,0.01,0.01,0.002906997,0.028777466,0.168234819
112,0.1,0.01,0.005879137,0.052744147,0.258613401
113,1e-06,0.01,5.56e-09,0.003389334,0.285079617
113,1e-05,0.01,3.53e-08,0.006035209,0.362104615
113,1e-04,0.01,1.85e-07,0.010574329,0.454213823
113,0.001,0.01,1e-06,0.019412992,0.592526724
113,0.01,0.01,6.16e-06,0.040044391,0.781302296
113,0.1,0.01,4.26e-05,0.094600534,1.085324779
114,1e-06,0.01,7.74e-07,0.006098647,0.202826884
114,1e-05,0.01,7.62e-06,0.010508884,0.258269004
114,1e-04,0.01,7.45e-05,0.018264789,0.321838826
114,0.001,0.01,0.000693193,0.033689638,0.417440922
114,0.01,0.01,0.005028749,0.073867936,0.57557831
114,0.1,0.01,0.020452732,0.185566132,0.944383568
115,1e-06,0.01,1.86e-08,0.001099059,0.083130783
115,1e-05,0.01,1.21e-07,0.002300362,0.121274871
115,1e-04,0.01,7.3e-07,0.004787241,0.175255331
115,0.001,0.01,4.77e-06,0.009993249,0.257258949
115,0.01,0.01,2.79e-05,0.021385561,0.387330523
115,0.1,0.01,0.000208485,0.054395884,0.646006873
116,1e-06,0.01,5.37e-09,0.000525662,0.042139735
116,1e-05,0.01,3.45e-08,0.001087484,0.062040452
116,1e-04,0.01,2.1e-07,0.00228615,0.092329084
116,0.001,0.01,1.29e-06,0.004769633,0.139529411
116,0.01,0.01,7.96e-06,0.010000825,0.219954639
116,0.1,0.01,5.15e-05,0.022799948,0.358499528
117,1e-06,0.01,6.15e-06,0.006364915,4.012316512
117,1e-05,0.01,4.91e-05,0.017296931,5.034671499
117,1e-04,0.01,0.000353842,0.050868318,6.50758654
117,0.001,0.01,0.002136783,0.194408185,8.431777388
117,0.01,0.01,0.009613547,0.837601073,11.42153225
117,0.1,0.01,0.041577484,3.289237298,23.68439568
118,1e-06,0.01,8.96e-08,1.95e-06,0.029778313
118,1e-05,0.01,8.93e-07,1.94e-05,0.035376808
118,1e-04,0.01,8.9e-06,0.00018921,0.043247273
118,0.001,0.01,8.62e-05,0.001615155,0.054027061
118,0.01,0.01,0.000683503,0.008915942,0.076608948
118,0.1,0.01,0.002965067,0.028008426,0.144114486
119,1e-06,0.01,5.01e-06,0.084692207,11.4856466
119,1e-05,0.01,5.01e-05,0.160218534,13.33462842
119,1e-04,0.01,0.000499912,0.286944749,15.75275193
119,0.001,0.01,0.004951965,0.530323135,18.99130516
119,0.01,0.01,0.047042254,1.278075579,23.2065714
119,0.1,0.01,0.347778742,4.124547304,30.16414531
120,1e-06,0.01,1.01e-07,1.53e-06,0.183618273
120,1e-05,0.01,1.01e-06,1.52e-05,0.210788749
120,1e-04,0.01,1.01e-05,0.000150931,0.244221017
120,0.001,0.01,9.96e-05,0.001468811,0.291240014
120,0.01,0.01,0.000970776,0.01328667,0.361155759
120,0.1,0.01,0.008371368,0.08763822,0.572292886
121,1e-06,0.01,1.18e-06,1.54e-05,1.447606988
121,1e-05,0.01,1.17e-05,0.000152864,1.840574913
121,1e-04,0.01,0.000115834,0.001515578,2.287262532
121,0.001,0.01,0.001121916,0.014861068,2.975502123
121,0.01,0.01,0.010620587,0.137500591,4.066221857
121,0.1,0.01,0.092944368,1.061712283,8.182512753
122,1e-06,0.01,2.15e-06,0.000196299,0.948783732
122,1e-05,0.01,2.15e-05,0.001893735,1.09524338
122,1e-04,0.01,0.000213469,0.015589669,1.307703538
122,0.001,0.01,0.002068148,0.087395117,1.66119864
122,0.01,0.01,0.016403289,0.289339855,2.341456265
122,0.1,0.01,0.071981042,0.688491156,3.748769755
123,1e-06,0.01,7.55e-06,0.000421169,1.802596366
123,1e-05,0.01,7.54e-05,0.004103194,2.207734615
123,1e-04,0.01,0.000746872,0.036104802,2.76895888
123,0.001,0.01,0.006998201,0.220362465,3.795301014
123,0.01,0.01,0.049382283,0.765698093,5.68826699
123,0.1,0.01,0.190540373,1.806649888,9.387852108
124,1e-06,0.01,1.41e-07,2.12e-05,0.212987845
124,1e-05,0.01,1.38e-06,0.000142955,0.269241996
124,1e-04,0.01,1.33e-05,0.000879049,0.347269764
124,0.001,0.01,0.000121744,0.005008199,0.465695929
124,0.01,0.01,0.000996143,0.027538907,0.680296061
124,0.1,0.01,0.007092847,0.143838254,1.203539177
125,1e-06,0.01,6.98e-08,0.028151383,0.465661535
125,1e-05,0.01,6.94e-07,0.040714937,0.5129199
125,1e-04,0.01,6.94e-06,0.05695248,0.568916499
125,0.001,0.01,6.9e-05,0.075693275,0.644609556
125,0.01,0.01,0.000660802,0.100192265,0.742711109
125,0.1,0.01,0.005551807,0.136481706,0.870029554
126,1e-06,0.01,9.22e-07,0.036814703,0.505218029
126,1e-05,0.01,9.22e-06,0.057189196,0.582378466
126,1e-04,0.01,9.21e-05,0.082183302,0.683814294
126,0.001,0.01,0.000896795,0.112959637,0.805773152
126,0.01,0.01,0.006626488,0.154872511,0.969393821
126,0.1,0.01,0.024401418,0.245255213,1.258206494
127,1e-06,0.01,3.82e-07,1.78e-05,0.17077745
127,1e-05,0.01,3.77e-06,0.000166986,0.227566427
127,1e-04,0.01,3.72e-05,0.001501869,0.317232182
127,0.001,0.01,0.000354368,0.011171004,0.43542832
127,0.01,0.01,0.00314423,0.055698784,0.628206941
127,0.1,0.01,0.019903012,0.211128142,1.216997571
128,1e-06,0.01,2.38e-06,5.62e-05,0.620055513
128,1e-05,0.01,1.97e-05,0.000507166,0.811606834
128,1e-04,0.01,0.000150037,0.004586636,1.065908746
128,0.001,0.01,0.000933202,0.036983418,1.426052632
128,0.01,0.01,0.004548329,0.243794337,2.536137677
128,0.1,0.01,0.037735404,1.411619736,9.920374464
129,1e-06,0.01,1.72e-07,2.95e-06,0.06356251
129,1e-05,0.01,1.68e-06,2.85e-05,0.080011026
129,1e-04,0.01,1.64e-05,0.000267078,0.104250658
129,0.001,0.01,0.000152468,0.002403009,0.142168032
129,0.01,0.01,0.001335962,0.018883252,0.223063768
