Dataset,X1.,X2.,X3.,X4.,X5.,X6.,X7.,X8.,X9.,X10.,X11.,X12.,X13.,X14.,X15.,X16.,X17.,X18.,X19.,X20.,X21.,X22.,X23.,X24.,X25.,X26.,X27.,X28.,X29.,X30.,X31.,X32.,X33.,X34.,X35.,X36.,X37.,X38.,X39.,X40.,X41.,X42.,X43.,X44.,X45.,X46.,X47.,X48.,X49.,X50.,X51.,X52.,X53.,X54.,X55.,X56.,X57.,X58.,X59.,X60.,X61.,X62.,X63.,X64.,X65.,X66.,X67.,X68.,X69.,X70.,X71.,X72.,X73.,X74.,X75.,X76.,X77.,X78.,X79.,X80.,X81.,X82.,X83.,X84.,X85.,X86.,X87.,X88.,X89.,X90.,X91.,X92.,X93.,X94.,X95.,X96.,X97.,X98.,X99.
51,-6.24774467292878,-6.07683611155898,-5.95036050210101,-5.86619977273288,-5.78949272912741,-5.7402986899197,-5.70186817372172,-5.64126331554464,-5.60607906028502,-5.5694291866102,-5.54703217156154,-5.51566588030669,-5.47729390778765,-5.44379806324403,-5.41548076682799,-5.39256346119792,-5.36928748968072,-5.32834667037849,-5.28451860385122,-5.22411345833936,-5.19166381479868,-5.14773408687885,-5.10905704558626,-5.07384079840551,-5.02511847071024,-4.99440618839312,-4.92756409066468,-4.86187006919778,-4.79092032078683,-4.69777513769038,-4.58100658067719,-4.3825865211198,-3.53338029494242,-3.00311714924072,-2.80330011503584,-2.59651322885627,-2.38258754249682,-2.02105831571003,-1.77638827395393,-1.38656346915318,-1.27744063869768,-1.18342359356745,-1.0988351508839,-1.00596024506483,-0.917577837742653,-0.823262215661763,-0.7576683322661,-0.710292256841404,-0.638783681385538,-0.597703673054535,-0.566454208071779,-0.534322894201753,-0.497678831194144,-0.460979156923604,-0.434577471493683,-0.399427110287442,-0.361047485109509,-0.335098022940554,-0.313357855351672,-0.281928016687979,-0.2607893634708,-0.231124716329899,-0.209407439137083,-0.182645773059288,-0.159721427199951,-0.137358340564302,-0.107195072679022,-0.0906172585047861,-0.0696708648537646,-0.0493909419869172,-0.0290842196282259,0.00219669553689331,0.0226929699553533,0.0511173638292289,0.074461379067235,0.0968557439711549,0.12453856267555,0.156452293443374,0.175853214087845,0.196902502702283,0.213417683297519,0.230576312504014,0.255537119754971,0.275093773070904,0.303560936460395,0.332916630455401,0.361954769211593,0.39181007305979,0.425483294397341,0.45234402709849,0.467413841905966,0.504501275723882,0.528523784089999,0.571212841173489,0.600625634743598,0.655089719710827,0.706346110074057,0.771982950421107,0.894614662277858
52,-4.95243966987554,-4.70998802503271,-4.57977969374819,-4.48557591841653,-4.43285859554287,-4.38118811381617,-4.35136390547149,-4.30435230856587,-4.2782931687179,-4.2432521824996,-4.21802650498067,-4.1792402693815,-4.15419451539078,-4.12888967975791,-4.09769113265208,-4.07546083607669,-4.06096240874885,-4.04647961270615,-4.03012155091197,-4.01567979913067,-4.00477948121302,-3.98495652360414,-3.96590068600906,-3.94566052491223,-3.92391096478195,-3.9133691927632,-3.90157401436734,-3.88623137214001,-3.86822952501828,-3.85188714394414,-3.83701266832868,-3.82802511912975,-3.81272591876595,-3.79750491273873,-3.78516940913704,-3.77260086339128,-3.76156593818753,-3.74874099307319,-3.74127218092843,-3.72774137755958,-3.71479284053486,-3.699769036588,-3.68720640607638,-3.67611979997078,-3.66564208653223,-3.64620842160331,-3.63055321267764,-3.61692897126292,-3.60646806512602,-3.59061651785147,-3.57827054805983,-3.56799109112048,-3.54897993909296,-3.53743315543804,-3.52028950998539,-3.50119649930919,-3.48958339250876,-3.47721480023048,-3.46334683690826,-3.45049306055073,-3.43902206080211,-3.42520907715343,-3.40858913240382,-3.39764862565115,-3.38383004025721,-3.3679226513401,-3.35236011690607,-3.32855307165344,-3.30674083723245,-3.28343254475177,-3.25228287141158,-3.23105846181058,-3.21007422613245,-3.18130630023064,-3.15260032196497,-3.12574911813712,-3.10057263373972,-3.04250088049098,-2.98705498290284,-2.89415668935431,-2.79610333636482,-2.69457579531083,-2.39145759003137,-2.09727646078039,-1.78086803513332,-1.5992392093479,-1.45112541614814,-1.21708193698384,-1.01010793586705,-0.843635706777037,-0.639070356780912,-0.486283943590918,-0.298520698196211,-0.167792393181776,-0.0400634716998574,0.0627481965159789,0.24178531161891,0.401111019636909,0.581944117521427
53,-6.25561426355793,-6.04644854358454,-5.91014187202107,-5.83717232306629,-5.76609619806709,-5.70301774359842,-5.66878756771291,-5.63563572342146,-5.6058652899537,-5.56938927042194,-5.530961876712,-5.49554596621741,-5.44968372004009,-5.42921151000418,-5.39722808764165,-5.37246416756883,-5.34806697732922,-5.3255125280027,-5.30535650965484,-5.27511923712218,-5.24507293557336,-5.22221507663519,-5.19357869120876,-5.16835648853115,-5.14089907275992,-5.11258611928767,-5.08422555017729,-5.05720391129889,-5.02211901240435,-5.00038055749279,-4.96673901806348,-4.94026380565743,-4.90929007699853,-4.88311162878214,-4.85390433314894,-4.82318646148845,-4.78672221601455,-4.75647783368755,-4.72894239338994,-4.69679485433493,-4.67553386491652,-4.65175638594196,-4.62738339906155,-4.60783551712609,-4.57881482578569,-4.55695465340661,-4.53537570866764,-4.51613173808099,-4.49350831340751,-4.47286110364209,-4.45121327677379,-4.4259967267842,-4.41053232263988,-4.3948154079066,-4.37293224774234,-4.35017622090225,-4.32900142213892,-4.30754238267749,-4.28615140699857,-4.26520251824299,-4.23043288717429,-4.20266328802479,-4.17624310842085,-4.13630916187628,-4.10902107670135,-4.08181295036299,-4.04648992195307,-3.99376428237797,-3.96307290429387,-3.91144084059432,-3.84118205736786,-3.73421329698354,-3.63075580852443,-3.47523716868791,-3.31119961601053,-3.10870377689119,-2.83414015618975,-2.59660157480489,-2.45149482828036,-2.27350930753848,-2.11850517429486,-2.01313023349325,-1.91135772399087,-1.80671634232182,-1.71181625836267,-1.62471236040424,-1.53875442170722,-1.46875716559972,-1.39499278330834,-1.33475984170106,-1.24708688487611,-1.16172011576224,-1.07826245431682,-1.0156452305084,-0.91205549890858,-0.850119740551937,-0.717203667062655,-0.61154512843442,-0.433652951978793
54,-7.4101463067155,-7.27964115489957,-7.16632806405093,-7.08078254256626,-7.03112111751157,-6.98633581641062,-6.94702637729508,-6.90235773027166,-6.85970030050772,-6.82347333874357,-6.7933002072433,-6.75286155669875,-6.69052703259486,-6.64944383230357,-6.59618180164529,-6.54434506134482,-6.4728834617698,-6.42138398652097,-6.36509968577006,-6.25873958281822,-6.14558216960759,-5.998085738543,-5.89376468669896,-5.81296162766589,-5.76301102419443,-5.70146338506461,-5.66274119505285,-5.6319898345645,-5.58056674644359,-5.53922594896507,-5.50662542163804,-5.46749112018987,-5.44085695208971,-5.40562532565622,-5.3693545920489,-5.32484625682177,-5.29119645990755,-5.26058847146229,-5.22241320514554,-5.20565097712795,-5.18579933847455,-5.16613444689987,-5.13436253166073,-5.10326737146039,-5.07977442192471,-5.05052772093105,-5.01647313975634,-4.97480159813385,-4.91934069434148,-4.88717946234086,-4.83565081690016,-4.78846810309697,-4.76686498180201,-4.71531377161089,-4.68454152839836,-4.64096538091343,-4.56807689805488,-4.47673444762971,-4.39769960050127,-4.30688493416178,-4.15533842405713,-3.99157833522595,-3.68438424913334,-3.57374161198183,-3.48623046983459,-3.39027026582599,-3.29093197563585,-3.21781821506388,-3.16890713593884,-3.09335265706324,-3.02645618577445,-2.95938698549475,-2.91096432945095,-2.85996225989819,-2.82007499813482,-2.7655973413871,-2.74058656068796,-2.69445596731235,-2.65638952383567,-2.62070510250236,-2.58331063102917,-2.54439126624643,-2.48609921116734,-2.44736417104836,-2.40511445363567,-2.33841731964162,-2.28945039840985,-2.24250061734284,-2.21456498980777,-2.17800180212654,-2.13609772495171,-2.09724618122854,-2.03015993502253,-1.98142654341515,-1.93799062124574,-1.8654522787257,-1.77610163909172,-1.70369873151981,-1.57704205609281
55,-7.37128830400975,-7.23234091785317,-7.14269040689408,-7.03976659516944,-6.97033624169256,-6.93132071883532,-6.86489011213574,-6.8120129767036,-6.74050224461355,-6.69450282548817,-6.64911929977648,-6.61987144769658,-6.56246069143366,-6.51656941218054,-6.46468325759193,-6.41581131481162,-6.33336040685519,-6.25189759108169,-6.12564849298134,-6.00789983425068,-5.86553534760003,-5.74097675218898,-5.66713566002882,-5.59080677606414,-5.49864888595244,-5.45463539400175,-5.38751476175372,-5.34027504038589,-5.27821115692364,-5.24791423365521,-5.20524887439593,-5.16864565432096,-5.13956731043595,-5.10517627893221,-5.05955933784063,-5.03056989309286,-5.00138668660095,-4.96281322531511,-4.93641326271714,-4.91099428051303,-4.89253569723448,-4.86556928039634,-4.83189724728292,-4.7905914210626,-4.76435296388606,-4.73551842595067,-4.7004355358595,-4.67601593860822,-4.63904161595817,-4.61256247599528,-4.58244887101887,-4.53914965709352,-4.50262007940003,-4.46583104808248,-4.42272920274445,-4.33835154585145,-4.26105134800298,-4.19372385738285,-4.10595534235421,-3.95086554304304,-3.82566255669495,-3.69215580035219,-3.58917147302084,-3.47095119708826,-3.26954691993419,-3.1489795681144,-3.06808575767598,-3.00460489292407,-2.93651256910482,-2.8825240261631,-2.83660072679751,-2.78739091960679,-2.73880443469715,-2.69722164608523,-2.66301506127833,-2.62137896743475,-2.58726687414078,-2.55720790799187,-2.52949638352673,-2.48854250304059,-2.44884348630799,-2.41426823303628,-2.37101561356764,-2.33155912920081,-2.28786784410404,-2.25629610458952,-2.20992000335181,-2.17278690185078,-2.12151559434558,-2.08768146053314,-2.05057238518082,-2.00956742197012,-1.96242059756289,-1.91374386490532,-1.85450605220934,-1.79701524631362,-1.74816540140504,-1.66996142898796,-1.5641597524689
56,-7.35745357607138,-7.13811083377258,-6.99594381663813,-6.91893134642555,-6.84645831612846,-6.80331391958813,-6.75725165004944,-6.69657183730921,-6.6525724243814,-6.6168991328351,-6.56839842151582,-6.52407666220647,-6.47067851297903,-6.41389622252898,-6.37672207334201,-6.34168896021626,-6.30122392478581,-6.23067854559341,-6.18094942528807,-6.14104039086107,-6.09685267214056,-6.05220505996466,-6.01223076014114,-5.97108535533915,-5.93436958400895,-5.89858575902957,-5.8592371088129,-5.83679623161465,-5.80602601061744,-5.76728235497286,-5.74799990676998,-5.71548115449463,-5.69794223178687,-5.67379944519943,-5.65856781379271,-5.64074560331444,-5.6224415138051,-5.60336188835262,-5.58049697417421,-5.56430264502929,-5.5504041146678,-5.52375447097597,-5.50549185413383,-5.48375660702298,-5.46838268379217,-5.45298345738043,-5.43899087121383,-5.42637782134761,-5.41217414187118,-5.39069425244558,-5.36737481456732,-5.34502302493294,-5.32657550158964,-5.30492770419376,-5.28709216252358,-5.27385773216922,-5.25450255279249,-5.24101489134542,-5.21988370846698,-5.20049804787751,-5.18438096682838,-5.16937168508432,-5.15822062796698,-5.13857929611133,-5.11095186382821,-5.09536484566873,-5.07103860956557,-5.04684112557479,-5.02091520621865,-4.99348046373497,-4.96297973955788,-4.94243906184373,-4.91973847504937,-4.89852290270892,-4.86288941309469,-4.8237642017356,-4.79943732551802,-4.73870818199218,-4.67982104783855,-4.61930320364955,-4.54887696294526,-4.44957645324918,-4.30089824526128,-4.04563223706443,-3.70603567038927,-3.56840168665051,-3.36312303352935,-3.22862389809461,-3.03358397016287,-2.89438416482181,-2.81575156605644,-2.66900011574094,-2.56366398838379,-2.46593535107542,-2.38315915349015,-2.25306007900076,-2.1074500122874,-1.98640696555315,-1.71940185041
57,-7.2612015140306,-7.12848182923603,-7.07793598959525,-6.98105974320759,-6.94949951402609,-6.891454618984,-6.83086751273666,-6.79567116899661,-6.76237966284037,-6.71216659332191,-6.66976280300046,-6.6448536038882,-6.60485088903747,-6.56509055949578,-6.51122070985975,-6.45355396033742,-6.42158860751046,-6.35617484070562,-6.29451786309034,-6.23734347837994,-6.18147149960663,-6.11068816553554,-6.05266888473576,-6.00615682040746,-5.95002480299358,-5.9216670896593,-5.8683874992637,-5.83354942258568,-5.79141250377983,-5.75253139039257,-5.69949201039481,-5.66746374008778,-5.64333500354136,-5.61532488623599,-5.58383662826871,-5.5553278328209,-5.52852752153358,-5.50390476898725,-5.48179724027996,-5.46167448582941,-5.4373645772444,-5.42190826365604,-5.41240473255914,-5.38332477067169,-5.36846046361991,-5.35197737033796,-5.3321406418467,-5.31165098748415,-5.28189372732983,-5.25276827072581,-5.22814499394839,-5.20740157103593,-5.18119573066274,-5.15096785552705,-5.13028586894802,-5.10646400437604,-5.09292679879875,-5.06714739561486,-5.04157243868324,-5.01210999146623,-4.98681824371255,-4.96064282587397,-4.93912210929144,-4.91580466330601,-4.8826967391965,-4.84901774808447,-4.8113891548888,-4.76345273379924,-4.73109349560623,-4.68105065352491,-4.64451190013726,-4.59221438225534,-4.53224268457994,-4.46420921880798,-4.34977693766438,-4.24731788002568,-4.04429806341907,-3.67998207633159,-3.43022093491773,-3.27556507656598,-3.12921363412658,-3.03729535222335,-2.9342617429472,-2.87097114484648,-2.77779256848523,-2.7048087790038,-2.62119110390916,-2.52420947893039,-2.48301944521336,-2.4111041190459,-2.35759716340824,-2.29710580467505,-2.25111253922042,-2.1995366035356,-2.12080228066055,-2.03273976705574,-1.91106401021433,-1.78535609762406,-1.69073860614635
58,-7.62446993398001,-7.39284904437498,-7.29152739965497,-7.23354186958837,-7.15973842860586,-7.10694097878788,-7.06957428426103,-7.03689334364076,-6.99364312846894,-6.96190911122457,-6.93647426598714,-6.91013977276039,-6.88800370324461,-6.86323886699195,-6.84405391553391,-6.8217699760608,-6.80089459570807,-6.77933224922978,-6.76478614814212,-6.75197588619368,-6.7358723976492,-6.72034629248102,-6.70067317645837,-6.68005587825539,-6.66005706724322,-6.64140308931362,-6.62348428146297,-6.60522155127933,-6.58782534910666,-6.57103899970782,-6.5579707334454,-6.54183786484468,-6.52718115016809,-6.5136358172004,-6.4989100462183,-6.48006588546837,-6.46074259302176,-6.44557396163274,-6.42841231709696,-6.41080191531761,-6.39340041752229,-6.38083841511177,-6.3663472900136,-6.35549051708208,-6.34208733494853,-6.3260560917463,-6.3070244064474,-6.29380411342163,-6.27907270221038,-6.25771517827649,-6.23527765114873,-6.22032850301881,-6.19610170860263,-6.18572019426416,-6.17259764643848,-6.1571629614874,-6.14520359310174,-6.13168136540657,-6.11122278727123,-6.08182945130817,-6.05453008294893,-6.03886732618022,-6.01113800225342,-5.99376649631767,-5.96729409496335,-5.95265765490131,-5.92684385379087,-5.89614957880308,-5.85877262594563,-5.817003404936,-5.78323444620377,-5.73552019147264,-5.67501147684013,-5.59997563057886,-5.46095618843471,-5.30576584763428,-5.01785974918892,-4.77512347159487,-4.41969999292937,-4.1267612365889,-3.83024954370623,-3.60165430274559,-3.50011500904583,-3.27848720276654,-3.15440027723497,-3.02922111911512,-2.96016931021492,-2.89546164619827,-2.79415645350366,-2.74216663700161,-2.6401161716972,-2.54517234691707,-2.48010833156739,-2.37874476390697,-2.32066404133661,-2.24529158686958,-2.15958137957079,-2.03090347272575,-1.90310168925279
59,-7.41955513746737,-7.25224256444893,-7.15503047022124,-7.09179124599707,-7.03616192110096,-6.97117461304097,-6.92323055846857,-6.88134518168938,-6.85340984697515,-6.81402434436406,-6.78053682342374,-6.74944459183415,-6.70391535827518,-6.65251424394829,-6.62249128844779,-6.54453222091177,-6.49174388770787,-6.4441840398039,-6.38088621951072,-6.2572120442193,-6.15453899094649,-5.99421011797529,-5.92160807907007,-5.78075704471568,-5.71767843013346,-5.65079166095907,-5.60907021239484,-5.56699529289825,-5.51675326080995,-5.47082565797543,-5.43224039716344,-5.37841779632587,-5.34486117784663,-5.31834195088995,-5.27973703225353,-5.25777229861186,-5.22297112029887,-5.19508052430475,-5.1571815181249,-5.13927365651936,-5.11617277389021,-5.09389805467588,-5.07026751749691,-5.04313568166868,-5.009995199342,-4.99049744632066,-4.96821389974323,-4.95024518091309,-4.93074063216337,-4.90547371504551,-4.88394728057853,-4.85880673704836,-4.83126957337562,-4.80483080439083,-4.77566670774486,-4.73787381886221,-4.70376085947691,-4.68170644731405,-4.64495432575301,-4.61722186938439,-4.57590819507517,-4.53493381163831,-4.5075735010554,-4.48220371853865,-4.44564585237406,-4.40721290965501,-4.35724679770425,-4.30479421375384,-4.24023259655888,-4.16632045706838,-4.08266426070653,-3.94663118275596,-3.80186385517726,-3.68921194069222,-3.51877796351585,-3.38989608678616,-3.24294941860759,-3.12557706509238,-3.0278598946914,-2.94225310751841,-2.85979068073838,-2.79177735863252,-2.72048410652537,-2.67616864066381,-2.59762406636476,-2.55425568105838,-2.4849367335001,-2.43595167300808,-2.37760187764673,-2.3151655832485,-2.25256892146886,-2.18400357221293,-2.13647743088841,-2.08694023608964,-2.00670495406383,-1.93464632075293,-1.84326714547204,-1.75185427684274,-1.57899750019856
60,-6.19021403745066,-5.99599578462798,-5.85354418588637,-5.75088423973234,-5.64604665186392,-5.5774468250219,-5.50549608525189,-5.42129948108218,-5.36130919655718,-5.30772758405983,-5.25152521465147,-5.20382592468095,-5.16642438226064,-5.13240289168923,-5.10491289900825,-5.06297092943767,-5.01927197688678,-4.97414191054011,-4.93428881774284,-4.90747283273012,-4.87739612651496,-4.85335009764171,-4.82013963459855,-4.79628616356338,-4.75732308104329,-4.72035619559688,-4.69245815395264,-4.64948370246384,-4.62799240498015,-4.60623340638894,-4.58333375917129,-4.55229506527777,-4.52283462630868,-4.49383197615349,-4.46371418927557,-4.43245451362864,-4.41149484882042,-4.37425457312767,-4.33416355037379,-4.30125160221388,-4.26983844257941,-4.23543278490265,-4.20989949914748,-4.18165984603412,-4.14466202411707,-4.10610436570282,-4.07109102594403,-4.02876598291289,-4.00168317407207,-3.95913439255753,-3.92200427992975,-3.88828906249293,-3.86526752695825,-3.82116560141258,-3.79911223138329,-3.78355543296175,-3.74927885361876,-3.72574176100965,-3.69842526410099,-3.64266873308511,-3.61446711079961,-3.57984882242748,-3.54052255358927,-3.51049157691319,-3.47653835465622,-3.44947621889386,-3.41441597046738,-3.38010880347847,-3.33940418795587,-3.31694857048793,-3.28540601169837,-3.24920974620569,-3.21298123756719,-3.18438251070675,-3.14212150681465,-3.11435555849182,-3.06659524575181,-3.02479941851314,-2.97979076008556,-2.93340518447343,-2.89566155949269,-2.86061561184315,-2.82316918626341,-2.79369552894545,-2.75614990902186,-2.71081129474911,-2.67265468003957,-2.64240961689319,-2.5809875285431,-2.49341652774285,-2.41885644659258,-2.349114363186,-2.27400406834954,-2.17960653468839,-2.06892697011858,-1.94675524535051,-1.85992245059721,-1.72464592011272,-1.32111071960311
61,-5.19523064869962,-4.9395779191332,-4.82685840402555,-4.75472250167582,-4.69119283552029,-4.63397928680443,-4.59571742749507,-4.55477697879379,-4.52007794263438,-4.4877364165026,-4.45693542491754,-4.4233178245104,-4.40695361247448,-4.37243049198644,-4.33959632539953,-4.3162874892959,-4.28867681604833,-4.26830461333378,-4.24438519348728,-4.2185752234801,-4.18979829717091,-4.16714089546649,-4.14773391870378,-4.12157115854289,-4.08788405878793,-4.05715515488662,-4.03853495438394,-4.0170364793693,-3.98512538243212,-3.95860885120943,-3.93695116713668,-3.90963275163378,-3.88555703593549,-3.8621212648175,-3.8291437968881,-3.80656919200485,-3.77758745340567,-3.74244199678559,-3.70823852200942,-3.6774647314282,-3.63374043403707,-3.6055217147892,-3.56456551225291,-3.48917194769837,-3.43897774769614,-3.3997915689446,-3.33497864325404,-3.26097271541147,-3.19192865147427,-3.0702378359065,-2.98155223198985,-2.88903861189082,-2.82223523718623,-2.74312695339409,-2.65014863049075,-2.55497667585196,-2.44098163456299,-2.33734564602142,-2.27134422703096,-2.20816205934752,-2.14923350009843,-2.08448300758143,-1.99474462935167,-1.91268868815755,-1.85585005373963,-1.74225325933075,-1.66733608864821,-1.61194929037805,-1.56366030251868,-1.52396896889139,-1.44899481545199,-1.40669567684752,-1.33508472163577,-1.29350467148536,-1.22828710282406,-1.17573774427571,-1.1181121142374,-1.08151422247238,-1.02801617497822,-0.971297545072305,-0.935653862115487,-0.901885018690482,-0.847515421070362,-0.801775622650486,-0.747829060968192,-0.706978861589819,-0.662846084701538,-0.613903697623527,-0.570189747653843,-0.513932255865843,-0.470655074003116,-0.41178647748295,-0.357850941091465,-0.307321485169824,-0.240699078026625,-0.169132657414823,-0.0867233482566182,0.0298488956898595,0.23800374698502
